rank,username,followers,platform,layanan,degree_centrality,betweenness_centrality,in_degree,out_degree,pagerank,sentiment
26645,ekazumarsj,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26646,eko01981883,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26647,ekopurnomo347,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26648,ekositorus,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26649,ekotamba,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26650,ekowid1,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26651,ekriboy,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26652,eksanarindra,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26653,el_ashary,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26654,elacid00,0,twitter,Telkomsel,8.322698773789047e-05,0.0,0,3,9.323260087230541e-06,negative
26655,elamcihuy,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26656,elangbadai5,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26657,elberlebaran,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26658,elcirwancht,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26659,eldayato,0,twitter,Telkomsel,0.00022193863396770792,0.0,0,8,9.323260087230541e-06,neutral
26660,eleanortive,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26661,eleeeeeyyyyyy,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26662,eleesians,0,twitter,Telkomsel,0.00024968096321367143,0.0,0,9,9.323260087230541e-06,neutral
26663,elektrolisis,0,twitter,Telkomsel,0.00013871164622981745,0.0,0,5,9.323260087230541e-06,neutral
26664,elgebiekailee,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26665,elhafadilahh,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26666,eliandri17,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,negative
26667,elio11_,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26668,elisha4zap,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26669,ell_vaaa1,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26670,ellaasvegas,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26671,elleanor12,0,twitter,Telkomsel,8.322698773789047e-05,0.0,0,3,9.323260087230541e-06,neutral
26672,ellephantzd,0,twitter,Telkomsel,0.00036065028019752535,0.0,0,13,9.323260087230541e-06,negative
26673,ellidapid,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,negative
26674,elly338519,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26675,elnclaresta,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26676,eloiseastrea,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26677,els_dmngs,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26678,elsaprojen19,0,twitter,Telkomsel,8.322698773789047e-05,0.0,0,3,9.323260087230541e-06,negative
26679,elsatyaa,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26680,elsenorrund,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26681,elsspt,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26682,elvanmadden,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26683,elzchndrk,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26684,elzee9196,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26685,elzraha,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26686,emabi27,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26687,emaestroo,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26688,emansulistiono,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26689,emdanem,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26690,emellia663301,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26691,emerald02_,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26692,emezinc,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26693,emgebegem,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26694,emha_82,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26695,emiliasarchive,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26696,emilydiparis,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,negative
26697,emstrip,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,negative
26698,emyekaaa,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26699,enakktidur,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26700,encchanter,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,negative
26701,endahsetya09,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,negative
26702,endangd3390,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26703,endothelins,0,twitter,Telkomsel,0.00011096931698385396,0.0,0,4,9.323260087230541e-06,neutral
26704,endratnotono,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26705,endy_prayudi,0,twitter,Telkomsel,0.00011096931698385396,0.0,0,4,9.323260087230541e-06,negative
26706,enfillefolle,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26707,enginesnoceans,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26708,engkauu_,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26709,engkhalidfaarah,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26710,engmar2104,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26711,enhaluvx_,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26712,enheelift,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26713,enhyzenn,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26714,enigmaticscar16,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26715,enka_ab,0,twitter,Telkomsel,0.00011096931698385396,0.0,0,4,9.323260087230541e-06,neutral
26716,ennurwidho,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26717,enov_jkt,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,negative
26718,ensoleilley,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26719,enterprisemse,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26720,entotsuguru,0,twitter,Telkomsel,8.322698773789047e-05,0.0,0,3,9.323260087230541e-06,negative
26721,envy_kindy,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26722,enythxz,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26723,eongteeny,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26724,eonni666,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26725,eonoeonoe,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26726,epandanarum,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26727,eprabaa,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26728,eqrzq,0,twitter,Telkomsel,8.322698773789047e-05,0.0,0,3,9.323260087230541e-06,neutral
26729,eramours,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26730,erayaaar18515,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26731,erbamandaru,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,negative
26732,erenition,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26733,erenm_ark,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26734,erfrizki,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26735,eri__bliss,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26736,eriantotomi32,0,twitter,Telkomsel,0.00011096931698385396,0.0,0,4,9.323260087230541e-06,negative
26737,erickajah21,0,twitter,Telkomsel,0.00011096931698385396,0.0,0,4,9.323260087230541e-06,negative
26738,erickeman,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,negative
26739,erickjagger4,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26740,erieclub,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26741,eriefdeha,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26742,erien_na,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26743,erikawibowo,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26744,erin_martha,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26745,erisaxelion,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26746,erixloey,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26747,erkaka_,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,negative
26748,erlinadn_,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26749,ermnyaring,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26750,ernalita_di,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26751,ernawt04,0,twitter,Telkomsel,0.00011096931698385396,0.0,0,4,9.323260087230541e-06,negative
26752,ernyakuadrat,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26753,errlols,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26754,errsyalala,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26755,erulmoncet,0,twitter,Telkomsel,0.00022193863396770792,0.0,0,8,9.323260087230541e-06,negative
26756,eruzoldyck,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26757,erwannusantara,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26758,erwin_wd007,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26759,erwinaryadh,0,twitter,Telkomsel,0.00011096931698385396,0.0,0,4,9.323260087230541e-06,neutral
26760,erwindharwn,0,twitter,Telkomsel,0.00011096931698385396,0.0,0,4,9.323260087230541e-06,neutral
26761,erwinsius04,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26762,es_tehtawar_,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26763,es_tumpah,0,twitter,Telkomsel,0.00024968096321367143,0.0,0,9,9.323260087230541e-06,neutral
26764,esgrimc0klat,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26765,esgrimekdi02,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26766,eskimoclub09,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26767,esklimstobelii,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26768,eskrimcheese,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,negative
26769,esmencair_,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26770,esmustiii,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26771,esnyanya,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26772,esstehnusantara,0,twitter,Telkomsel,8.322698773789047e-05,0.0,0,3,9.323260087230541e-06,negative
26773,esteamaniss,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26774,esyaherna,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26775,eszgoder,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26776,etdahgi,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26777,eter_eter86,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26778,eternalnoor,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26779,eternaltylenol2,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26780,eternaor,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26781,ethereal_kv,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26782,etherealbreeze_,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26783,etjon5,0,twitter,Telkomsel,0.00016645397547578093,0.0,0,6,9.323260087230541e-06,neutral
26784,etoiledje,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26785,ettakemal,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,negative
26786,eukaratu,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26787,eunj06u,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26788,euovie,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26789,euphonithe,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26790,euriis,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26791,eurikaaa1,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26792,evacuasi,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26793,evandorristia7,0,twitter,Telkomsel,0.00022193863396770792,0.0,0,8,9.323260087230541e-06,neutral
26794,evasofyana1,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26795,evely__nn,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26796,evelynitewu,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26797,eventcupinter,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26798,everecst,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26799,everybeatifall,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,negative
26800,everyonxwoo,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26801,everythngsuckss,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26802,everywannayou,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26803,evizain,0,twitter,Telkomsel,0.00011096931698385396,0.0,0,4,9.323260087230541e-06,negative
26804,evy_aisha,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,negative
26805,ewiyatno,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26806,ex_inuyasha,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26807,exokewl,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26808,exorttrionist,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,negative
26809,exososwit,0,twitter,Telkomsel,8.322698773789047e-05,0.0,0,3,9.323260087230541e-06,negative
26810,expensiancy,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26811,explicsit,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26812,exploitimes,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,negative
26813,exsaurent,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26814,extrmns,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26815,exzetvip,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26816,exzzzrr,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26817,eybiiil,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26818,eyecandyforlady,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26819,eyesclosed103,0,twitter,Telkomsel,0.00022193863396770792,0.0,0,8,9.323260087230541e-06,neutral
26820,eyeshvmm1g,0,twitter,Telkomsel,8.322698773789047e-05,0.0,0,3,9.323260087230541e-06,negative
26821,eyesonnmee,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26822,eyesonyo,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26823,eyorology,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26824,eyysslee,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26825,eza_wijaya24,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26826,ezlecitea,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26827,ezraputranda,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26828,ezunashi,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26829,f474r_96,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26830,f4kmon,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26831,f60741fitria,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26832,f_tarmizie,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26833,f_uthabarat,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26834,fabiolatyas,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26835,fabulouslygirl,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26836,fachmy_mp,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26837,fadara2036,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26838,fadedrunk,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26839,fadhil_rezka,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26840,fadhillah__o,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26841,fadhlanakbaar,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26842,fadhlialvin,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26843,fadli1195,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26844,fadlier,0,twitter,Telkomsel,8.322698773789047e-05,0.0,0,3,9.323260087230541e-06,negative
26845,fadlieurs,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,negative
26846,fadlikadn,0,twitter,Telkomsel,8.322698773789047e-05,0.0,0,3,9.323260087230541e-06,negative
26847,fadlyanggriawan,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26848,fadrianto,0,twitter,Telkomsel,8.322698773789047e-05,0.0,0,3,9.323260087230541e-06,neutral
26849,faerido,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26850,fafteresaya,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26851,fahdianag,0,twitter,Telkomsel,8.322698773789047e-05,0.0,0,3,9.323260087230541e-06,negative
26852,fahgham512,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26853,fahlenstar,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26854,fahmahasbi,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26855,fahmfth,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,negative
26856,fahmi1223ts,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26857,fahmi_rw,0,twitter,Telkomsel,0.00022193863396770792,0.0,0,8,9.323260087230541e-06,negative
26858,fahriiakbar,0,twitter,Telkomsel,0.00011096931698385396,0.0,0,4,9.323260087230541e-06,negative
26859,fahrizallee,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26860,fahrulamiin,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26861,faiiyl,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26862,fairybellees,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26863,fairychannn,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26864,fairyflourish,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26865,fairymatchapies,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,positive
26866,fairystufff,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26867,fairyxiya,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26868,faisalalim11,0,twitter,Telkomsel,0.00011096931698385396,0.0,0,4,9.323260087230541e-06,negative
26869,faisallearn,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26870,faisdzaky,0,twitter,Telkomsel,8.322698773789047e-05,0.0,0,3,9.323260087230541e-06,negative
26871,faishalmuh,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26872,faishaluqman,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26873,faiz_anand30577,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,positive
26874,faizal032,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26875,faizal_muzakki,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26876,faizaljam,0,twitter,Telkomsel,8.322698773789047e-05,0.0,0,3,9.323260087230541e-06,negative
26877,faizzharis,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26878,fajar44060,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26879,fajar_briyant,0,twitter,Telkomsel,5.548465849192698e-05,0.0,0,2,9.323260087230541e-06,neutral
26880,fajar_danu,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26881,fajariiis,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26882,fajarpaonk92,0,twitter,Telkomsel,8.322698773789047e-05,0.0,0,3,9.323260087230541e-06,negative
26883,fajarpras10,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26884,fajima_86,0,twitter,Telkomsel,0.00019419630472174444,0.0,0,7,9.323260087230541e-06,neutral
26885,fajrchmn,0,twitter,Telkomsel,0.00024968096321367143,0.0,0,9,9.323260087230541e-06,neutral
26886,fajridh,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26887,fajrisabti,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26888,fajrkurniawans,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26889,fakejarot_,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26890,fakhri_abdullah,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
26891,fakhriislami,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,negative
26892,fakri_gaffar,0,twitter,Telkomsel,2.774232924596349e-05,0.0,0,1,9.323260087230541e-06,neutral
