"vertex1";"time";"sentiment";"content";"gender";"location";"ageRange";"vertex2";"relationship"
"syifaputrili";"31/12/2025 01.04.20";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  @AngraenSety @zatunnisanur  #Indibiz #IndibizBorneo #IndibizKaltim";"female";"Bekasi Selatan, Indonesia";"";"@indibiz_borneo";"mention"
"syifaputrili";"31/12/2025 01.04.20";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  @AngraenSety @zatunnisanur  #Indibiz #IndibizBorneo #IndibizKaltim";"female";"Bekasi Selatan, Indonesia";"";"@indibiz_kaltim";"mention"
"syifaputrili";"31/12/2025 01.04.20";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  @AngraenSety @zatunnisanur  #Indibiz #IndibizBorneo #IndibizKaltim";"female";"Bekasi Selatan, Indonesia";"";"@AngraenSety";"mention"
"syifaputrili";"31/12/2025 01.04.20";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  @AngraenSety @zatunnisanur  #Indibiz #IndibizBorneo #IndibizKaltim";"female";"Bekasi Selatan, Indonesia";"";"@zatunnisanur";"mention"
"hidayatsport";"30/12/2025 23.23.26";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan @Zarazaraana   @Zill0000   #Indibiz #IndibizBorneo #IndibizKaltim";"";"Indonesia";"";"@indibiz_borneo";"mention"
"hidayatsport";"30/12/2025 23.23.26";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan @Zarazaraana   @Zill0000   #Indibiz #IndibizBorneo #IndibizKaltim";"";"Indonesia";"";"@indibiz_borneo";"mention"
"hidayatsport";"30/12/2025 23.23.26";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan @Zarazaraana   @Zill0000   #Indibiz #IndibizBorneo #IndibizKaltim";"";"Indonesia";"";"@indibiz_kaltim";"mention"
"hidayatsport";"30/12/2025 23.23.26";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan @Zarazaraana   @Zill0000   #Indibiz #IndibizBorneo #IndibizKaltim";"";"Indonesia";"";"@Zarazaraana";"mention"
"hidayatsport";"30/12/2025 23.23.26";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan @Zarazaraana   @Zill0000   #Indibiz #IndibizBorneo #IndibizKaltim";"";"Indonesia";"";"@Zill0000";"mention"
"yuk_nikha";"31/12/2025 02.22.22";"neutral";"'@indibiz_borneo D-A-B-C @indibiz_borneo @indibiz_kaltim #Indibiz #IndibizBorneo #IndibizKaltim  Bertamu kerumah sikumis Sampai sana dikasih jamu Ayo semangat ikutan kuis Hadiah menarik menanti kamu @4gusman @natali4rose";"female";"";"";"@indibiz_borneo";"mention"
"yuk_nikha";"31/12/2025 02.22.22";"neutral";"'@indibiz_borneo D-A-B-C @indibiz_borneo @indibiz_kaltim #Indibiz #IndibizBorneo #IndibizKaltim  Bertamu kerumah sikumis Sampai sana dikasih jamu Ayo semangat ikutan kuis Hadiah menarik menanti kamu @4gusman @natali4rose";"female";"";"";"@indibiz_borneo";"mention"
"yuk_nikha";"31/12/2025 02.22.22";"neutral";"'@indibiz_borneo D-A-B-C @indibiz_borneo @indibiz_kaltim #Indibiz #IndibizBorneo #IndibizKaltim  Bertamu kerumah sikumis Sampai sana dikasih jamu Ayo semangat ikutan kuis Hadiah menarik menanti kamu @4gusman @natali4rose";"female";"";"";"@indibiz_kaltim";"mention"
"yuk_nikha";"31/12/2025 02.22.22";"neutral";"'@indibiz_borneo D-A-B-C @indibiz_borneo @indibiz_kaltim #Indibiz #IndibizBorneo #IndibizKaltim  Bertamu kerumah sikumis Sampai sana dikasih jamu Ayo semangat ikutan kuis Hadiah menarik menanti kamu @4gusman @natali4rose";"female";"";"";"@4gusman";"mention"
"yuk_nikha";"31/12/2025 02.22.22";"neutral";"'@indibiz_borneo D-A-B-C @indibiz_borneo @indibiz_kaltim #Indibiz #IndibizBorneo #IndibizKaltim  Bertamu kerumah sikumis Sampai sana dikasih jamu Ayo semangat ikutan kuis Hadiah menarik menanti kamu @4gusman @natali4rose";"female";"";"";"@natali4rose";"mention"
"hidayatsport";"30/12/2025 23.22.46";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo  @indibiz_kaltim  Yuk ikutan @sftrdv @freak3112   #Indibiz #IndibizBorneo #IndibizKaltim";"";"Indonesia";"";"@indibiz_borneo";"mention"
"hidayatsport";"30/12/2025 23.22.46";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo  @indibiz_kaltim  Yuk ikutan @sftrdv @freak3112   #Indibiz #IndibizBorneo #IndibizKaltim";"";"Indonesia";"";"@indibiz_borneo";"mention"
"hidayatsport";"30/12/2025 23.22.46";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo  @indibiz_kaltim  Yuk ikutan @sftrdv @freak3112   #Indibiz #IndibizBorneo #IndibizKaltim";"";"Indonesia";"";"@indibiz_kaltim";"mention"
"hidayatsport";"30/12/2025 23.22.46";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo  @indibiz_kaltim  Yuk ikutan @sftrdv @freak3112   #Indibiz #IndibizBorneo #IndibizKaltim";"";"Indonesia";"";"@sftrdv";"mention"
"hidayatsport";"30/12/2025 23.22.46";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo  @indibiz_kaltim  Yuk ikutan @sftrdv @freak3112   #Indibiz #IndibizBorneo #IndibizKaltim";"";"Indonesia";"";"@freak3112";"mention"
"Aishwabaha2022";"30/12/2025 22.26.10";"positive";"'@indibiz_borneo Jawabannya  Urutan D-A-B-C #Indibiz #IndibizBorneo #IndibizKaltim  Yuk ikutan sobat @woodymolky48 @3Reflian_fam   Sukses dan Jaya selalu @indibiz_borneo @indibiz_kaltim  🍭Pergi ke pantai sore hari 🍬Melihat sunset indah sekali 🍭Aku ikuti giveaway ini 🍬Semoga menang dan rezeki";"";"Morowali, Sulawesi Tengah";"";"@indibiz_borneo";"mention"
"Aishwabaha2022";"30/12/2025 22.26.10";"positive";"'@indibiz_borneo Jawabannya  Urutan D-A-B-C #Indibiz #IndibizBorneo #IndibizKaltim  Yuk ikutan sobat @woodymolky48 @3Reflian_fam   Sukses dan Jaya selalu @indibiz_borneo @indibiz_kaltim  🍭Pergi ke pantai sore hari 🍬Melihat sunset indah sekali 🍭Aku ikuti giveaway ini 🍬Semoga menang dan rezeki";"";"Morowali, Sulawesi Tengah";"";"@woodymolky48";"mention"
"Aishwabaha2022";"30/12/2025 22.26.10";"positive";"'@indibiz_borneo Jawabannya  Urutan D-A-B-C #Indibiz #IndibizBorneo #IndibizKaltim  Yuk ikutan sobat @woodymolky48 @3Reflian_fam   Sukses dan Jaya selalu @indibiz_borneo @indibiz_kaltim  🍭Pergi ke pantai sore hari 🍬Melihat sunset indah sekali 🍭Aku ikuti giveaway ini 🍬Semoga menang dan rezeki";"";"Morowali, Sulawesi Tengah";"";"@3Reflian_fam";"mention"
"Aishwabaha2022";"30/12/2025 22.26.10";"positive";"'@indibiz_borneo Jawabannya  Urutan D-A-B-C #Indibiz #IndibizBorneo #IndibizKaltim  Yuk ikutan sobat @woodymolky48 @3Reflian_fam   Sukses dan Jaya selalu @indibiz_borneo @indibiz_kaltim  🍭Pergi ke pantai sore hari 🍬Melihat sunset indah sekali 🍭Aku ikuti giveaway ini 🍬Semoga menang dan rezeki";"";"Morowali, Sulawesi Tengah";"";"@indibiz_borneo";"mention"
"Aishwabaha2022";"30/12/2025 22.26.10";"positive";"'@indibiz_borneo Jawabannya  Urutan D-A-B-C #Indibiz #IndibizBorneo #IndibizKaltim  Yuk ikutan sobat @woodymolky48 @3Reflian_fam   Sukses dan Jaya selalu @indibiz_borneo @indibiz_kaltim  🍭Pergi ke pantai sore hari 🍬Melihat sunset indah sekali 🍭Aku ikuti giveaway ini 🍬Semoga menang dan rezeki";"";"Morowali, Sulawesi Tengah";"";"@indibiz_kaltim";"mention"
"hidayatsport";"30/12/2025 23.23.02";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan  @namoqr  @jah_eh_faizhaa_   #Indibiz #IndibizBorneo #IndibizKaltim";"";"Indonesia";"";"@indibiz_borneo";"mention"
"hidayatsport";"30/12/2025 23.23.02";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan  @namoqr  @jah_eh_faizhaa_   #Indibiz #IndibizBorneo #IndibizKaltim";"";"Indonesia";"";"@indibiz_borneo";"mention"
"hidayatsport";"30/12/2025 23.23.02";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan  @namoqr  @jah_eh_faizhaa_   #Indibiz #IndibizBorneo #IndibizKaltim";"";"Indonesia";"";"@indibiz_kaltim";"mention"
"hidayatsport";"30/12/2025 23.23.02";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan  @namoqr  @jah_eh_faizhaa_   #Indibiz #IndibizBorneo #IndibizKaltim";"";"Indonesia";"";"@namoqr";"mention"
"hidayatsport";"30/12/2025 23.23.02";"neutral";"'@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan  @namoqr  @jah_eh_faizhaa_   #Indibiz #IndibizBorneo #IndibizKaltim";"";"Indonesia";"";"@jah_eh_faizhaa_";"mention"
"ddiigr";"30/12/2025 17.21.50";"neutral";"'@indibiz_borneo D, A, B, C @indibiz_borneo @indibiz_kaltim @a234_ri @Ismeaurora #Indibiz #IndibizBorneo #IndibizKaltim";"";"";"";"@indibiz_borneo";"mention"
"ddiigr";"30/12/2025 17.21.50";"neutral";"'@indibiz_borneo D, A, B, C @indibiz_borneo @indibiz_kaltim @a234_ri @Ismeaurora #Indibiz #IndibizBorneo #IndibizKaltim";"";"";"";"@indibiz_borneo";"mention"
"ddiigr";"30/12/2025 17.21.50";"neutral";"'@indibiz_borneo D, A, B, C @indibiz_borneo @indibiz_kaltim @a234_ri @Ismeaurora #Indibiz #IndibizBorneo #IndibizKaltim";"";"";"";"@indibiz_kaltim";"mention"
"ddiigr";"30/12/2025 17.21.50";"neutral";"'@indibiz_borneo D, A, B, C @indibiz_borneo @indibiz_kaltim @a234_ri @Ismeaurora #Indibiz #IndibizBorneo #IndibizKaltim";"";"";"";"@a234_ri";"mention"
"ddiigr";"30/12/2025 17.21.50";"neutral";"'@indibiz_borneo D, A, B, C @indibiz_borneo @indibiz_kaltim @a234_ri @Ismeaurora #Indibiz #IndibizBorneo #IndibizKaltim";"";"";"";"@Ismeaurora";"mention"
"hryt_riaa";"30/12/2025 16.40.49";"positive";"'@Indibiz_ID Terima kasih, Kak Indah ☺";"female";"Disini 🌎🏡🇲🇨 ";"";"@Indibiz_ID";"mention"
"Ani_Winnerr";"30/12/2025 16.18.26";"neutral";"'@indibiz_borneo Jawaban: Urutan D - A - B - C @indibiz_borneo  @indibiz_kaltim  Ayo sobat ikutan juga: @Shiiippuden  @titiMentarii   #Indibiz #IndibizBorneo #IndibizKaltim";"female";"Lampung Utara, Lampung";"";"@indibiz_borneo";"mention"
"Ani_Winnerr";"30/12/2025 16.18.26";"neutral";"'@indibiz_borneo Jawaban: Urutan D - A - B - C @indibiz_borneo  @indibiz_kaltim  Ayo sobat ikutan juga: @Shiiippuden  @titiMentarii   #Indibiz #IndibizBorneo #IndibizKaltim";"female";"Lampung Utara, Lampung";"";"@indibiz_borneo";"mention"
"Ani_Winnerr";"30/12/2025 16.18.26";"neutral";"'@indibiz_borneo Jawaban: Urutan D - A - B - C @indibiz_borneo  @indibiz_kaltim  Ayo sobat ikutan juga: @Shiiippuden  @titiMentarii   #Indibiz #IndibizBorneo #IndibizKaltim";"female";"Lampung Utara, Lampung";"";"@indibiz_kaltim";"mention"
"Ani_Winnerr";"30/12/2025 16.18.26";"neutral";"'@indibiz_borneo Jawaban: Urutan D - A - B - C @indibiz_borneo  @indibiz_kaltim  Ayo sobat ikutan juga: @Shiiippuden  @titiMentarii   #Indibiz #IndibizBorneo #IndibizKaltim";"female";"Lampung Utara, Lampung";"";"@Shiiippuden";"mention"
"Ani_Winnerr";"30/12/2025 16.18.26";"neutral";"'@indibiz_borneo Jawaban: Urutan D - A - B - C @indibiz_borneo  @indibiz_kaltim  Ayo sobat ikutan juga: @Shiiippuden  @titiMentarii   #Indibiz #IndibizBorneo #IndibizKaltim";"female";"Lampung Utara, Lampung";"";"@titiMentarii";"mention"
"TunisaSyif2569";"30/12/2025 15.02.37";"neutral";"'@indibiz_borneo Jawaban D_A_B_C  #Indibiz #IndibizBorneo #IndibizKaltim  @panggil_iam1005  @Smawadah1628";"female";"";"";"@indibiz_borneo";"mention"
"TunisaSyif2569";"30/12/2025 15.02.37";"neutral";"'@indibiz_borneo Jawaban D_A_B_C  #Indibiz #IndibizBorneo #IndibizKaltim  @panggil_iam1005  @Smawadah1628";"female";"";"";"@panggil_iam1005";"mention"
"TunisaSyif2569";"30/12/2025 15.02.37";"neutral";"'@indibiz_borneo Jawaban D_A_B_C  #Indibiz #IndibizBorneo #IndibizKaltim  @panggil_iam1005  @Smawadah1628";"female";"";"";"@Smawadah1628";"mention"
"cr_rhrn";"30/12/2025 21.18.36";"neutral";"'@indibiz_borneo D-A-B-C  Yuk buruan follow @indibiz_borneo dan @indibiz_kaltim sekarang untuk ikutan quiz-nya 💕 @anhindy18_ @etriatnov #Indibiz #IndibizBorneo #IndibizKaltim";"";"Bekasi, Jawa Barat";"";"@indibiz_borneo";"mention"
"cr_rhrn";"30/12/2025 21.18.36";"neutral";"'@indibiz_borneo D-A-B-C  Yuk buruan follow @indibiz_borneo dan @indibiz_kaltim sekarang untuk ikutan quiz-nya 💕 @anhindy18_ @etriatnov #Indibiz #IndibizBorneo #IndibizKaltim";"";"Bekasi, Jawa Barat";"";"@indibiz_borneo";"mention"
"cr_rhrn";"30/12/2025 21.18.36";"neutral";"'@indibiz_borneo D-A-B-C  Yuk buruan follow @indibiz_borneo dan @indibiz_kaltim sekarang untuk ikutan quiz-nya 💕 @anhindy18_ @etriatnov #Indibiz #IndibizBorneo #IndibizKaltim";"";"Bekasi, Jawa Barat";"";"@indibiz_kaltim";"mention"
"cr_rhrn";"30/12/2025 21.18.36";"neutral";"'@indibiz_borneo D-A-B-C  Yuk buruan follow @indibiz_borneo dan @indibiz_kaltim sekarang untuk ikutan quiz-nya 💕 @anhindy18_ @etriatnov #Indibiz #IndibizBorneo #IndibizKaltim";"";"Bekasi, Jawa Barat";"";"@anhindy18_";"mention"
"cr_rhrn";"30/12/2025 21.18.36";"neutral";"'@indibiz_borneo D-A-B-C  Yuk buruan follow @indibiz_borneo dan @indibiz_kaltim sekarang untuk ikutan quiz-nya 💕 @anhindy18_ @etriatnov #Indibiz #IndibizBorneo #IndibizKaltim";"";"Bekasi, Jawa Barat";"";"@etriatnov";"mention"
"amy96jaya";"30/12/2025 17.33.42";"neutral";"'@Indibizkti Jawaban : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan  @putribigwin62  @esarinff_  @maziftakh  ~ 🔅 Dari Pati ke Yogyakarta 🔅 Gudeg nangka oleh-olehnya 🔅 Mimin @Indibizkti  yang tercinta 🔅 Semoga Aku jadi pemenangnya";"";"Wonosobo, Indonesia";"";"@Indibizkti";"mention"
"amy96jaya";"30/12/2025 17.33.42";"neutral";"'@Indibizkti Jawaban : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan  @putribigwin62  @esarinff_  @maziftakh  ~ 🔅 Dari Pati ke Yogyakarta 🔅 Gudeg nangka oleh-olehnya 🔅 Mimin @Indibizkti  yang tercinta 🔅 Semoga Aku jadi pemenangnya";"";"Wonosobo, Indonesia";"";"@putribigwin62";"mention"
"amy96jaya";"30/12/2025 17.33.42";"neutral";"'@Indibizkti Jawaban : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan  @putribigwin62  @esarinff_  @maziftakh  ~ 🔅 Dari Pati ke Yogyakarta 🔅 Gudeg nangka oleh-olehnya 🔅 Mimin @Indibizkti  yang tercinta 🔅 Semoga Aku jadi pemenangnya";"";"Wonosobo, Indonesia";"";"@esarinff_";"mention"
"amy96jaya";"30/12/2025 17.33.42";"neutral";"'@Indibizkti Jawaban : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan  @putribigwin62  @esarinff_  @maziftakh  ~ 🔅 Dari Pati ke Yogyakarta 🔅 Gudeg nangka oleh-olehnya 🔅 Mimin @Indibizkti  yang tercinta 🔅 Semoga Aku jadi pemenangnya";"";"Wonosobo, Indonesia";"";"@maziftakh";"mention"
"amy96jaya";"30/12/2025 17.33.42";"neutral";"'@Indibizkti Jawaban : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan  @putribigwin62  @esarinff_  @maziftakh  ~ 🔅 Dari Pati ke Yogyakarta 🔅 Gudeg nangka oleh-olehnya 🔅 Mimin @Indibizkti  yang tercinta 🔅 Semoga Aku jadi pemenangnya";"";"Wonosobo, Indonesia";"";"@Indibizkti";"mention"
"dhie3187";"30/12/2025 14.03.24";"neutral";"'@indibiz_borneo Jawabannya :  D - A -B - C ☑️ @indibiz_borneo @indibiz_kaltim @ameliawy26 @mojes_ca  #Indibiz #IndibizBorneo #IndibizKaltim";"";"Kabupaten Bogor,Jawa Barat";"";"@indibiz_borneo";"mention"
"dhie3187";"30/12/2025 14.03.24";"neutral";"'@indibiz_borneo Jawabannya :  D - A -B - C ☑️ @indibiz_borneo @indibiz_kaltim @ameliawy26 @mojes_ca  #Indibiz #IndibizBorneo #IndibizKaltim";"";"Kabupaten Bogor,Jawa Barat";"";"@indibiz_borneo";"mention"
"dhie3187";"30/12/2025 14.03.24";"neutral";"'@indibiz_borneo Jawabannya :  D - A -B - C ☑️ @indibiz_borneo @indibiz_kaltim @ameliawy26 @mojes_ca  #Indibiz #IndibizBorneo #IndibizKaltim";"";"Kabupaten Bogor,Jawa Barat";"";"@indibiz_kaltim";"mention"
"dhie3187";"30/12/2025 14.03.24";"neutral";"'@indibiz_borneo Jawabannya :  D - A -B - C ☑️ @indibiz_borneo @indibiz_kaltim @ameliawy26 @mojes_ca  #Indibiz #IndibizBorneo #IndibizKaltim";"";"Kabupaten Bogor,Jawa Barat";"";"@ameliawy26";"mention"
"dhie3187";"30/12/2025 14.03.24";"neutral";"'@indibiz_borneo Jawabannya :  D - A -B - C ☑️ @indibiz_borneo @indibiz_kaltim @ameliawy26 @mojes_ca  #Indibiz #IndibizBorneo #IndibizKaltim";"";"Kabupaten Bogor,Jawa Barat";"";"@mojes_ca";"mention"
"Murdhany88";"30/12/2025 13.21.46";"neutral";"'@indibiz_borneo Jawaban: Urutan D-A-B-C @FannyAfrizal86 @bachrainy98  #Indibiz #IndibizBorneo #IndibizKaltim";"";"Kota Banda Aceh, Nangro Aceh D";"";"@indibiz_borneo";"mention"
"Murdhany88";"30/12/2025 13.21.46";"neutral";"'@indibiz_borneo Jawaban: Urutan D-A-B-C @FannyAfrizal86 @bachrainy98  #Indibiz #IndibizBorneo #IndibizKaltim";"";"Kota Banda Aceh, Nangro Aceh D";"";"@FannyAfrizal86";"mention"
"Murdhany88";"30/12/2025 13.21.46";"neutral";"'@indibiz_borneo Jawaban: Urutan D-A-B-C @FannyAfrizal86 @bachrainy98  #Indibiz #IndibizBorneo #IndibizKaltim";"";"Kota Banda Aceh, Nangro Aceh D";"";"@bachrainy98";"mention"
"hryt_riaa";"30/12/2025 11.55.50";"positive";"'Alhamdulillah reward kuis sudah saya terima.   Terima kasih @Indibiz_ID, sukses selalu 🙏😇 https://t.co/0FWX85detg";"female";"Disini 🌎🏡🇲🇨 ";"";"@Indibiz_ID";"mention"
"_legenddream_";"30/12/2025 10.22.41";"neutral";"'@IDGoonerscom indihome, tp ambil yg paketan indibiz";"";"";"";"@IDGoonerscom";"mention"
"Murdhany88";"30/12/2025 13.21.41";"neutral";"'@indibiz_borneo Jawaban: Urutan D-A-B-C @FannyAfrizal86 @bachrainy98  #Indibiz #IndibizBorneo #IndibizKaltim";"";"Kota Banda Aceh, Nangro Aceh D";"";"@indibiz_borneo";"mention"
"Murdhany88";"30/12/2025 13.21.41";"neutral";"'@indibiz_borneo Jawaban: Urutan D-A-B-C @FannyAfrizal86 @bachrainy98  #Indibiz #IndibizBorneo #IndibizKaltim";"";"Kota Banda Aceh, Nangro Aceh D";"";"@FannyAfrizal86";"mention"
"Murdhany88";"30/12/2025 13.21.41";"neutral";"'@indibiz_borneo Jawaban: Urutan D-A-B-C @FannyAfrizal86 @bachrainy98  #Indibiz #IndibizBorneo #IndibizKaltim";"";"Kota Banda Aceh, Nangro Aceh D";"";"@bachrainy98";"mention"
"masfajar115";"30/12/2025 09.16.22";"positive";"'@IndibizJBN Sukses terus Indibiz";"male";"Bekasi, Jawa Barat";"";"@IndibizJBN";"mention"
"23Desihar";"30/12/2025 08.53.33";"positive";"'@rizkyarum92 @Indibiz_ID @Marcodef99 @bianikah @eternaljin_ @kamellope Makasih bun";"female";"";"";"@rizkyarum92";"mention"
"23Desihar";"30/12/2025 08.53.33";"positive";"'@rizkyarum92 @Indibiz_ID @Marcodef99 @bianikah @eternaljin_ @kamellope Makasih bun";"female";"";"";"@Indibiz_ID";"mention"
"23Desihar";"30/12/2025 08.53.33";"positive";"'@rizkyarum92 @Indibiz_ID @Marcodef99 @bianikah @eternaljin_ @kamellope Makasih bun";"female";"";"";"@Marcodef99";"mention"
"23Desihar";"30/12/2025 08.53.33";"positive";"'@rizkyarum92 @Indibiz_ID @Marcodef99 @bianikah @eternaljin_ @kamellope Makasih bun";"female";"";"";"@bianikah";"mention"
"23Desihar";"30/12/2025 08.53.33";"positive";"'@rizkyarum92 @Indibiz_ID @Marcodef99 @bianikah @eternaljin_ @kamellope Makasih bun";"female";"";"";"@eternaljin_";"mention"
"23Desihar";"30/12/2025 08.53.33";"positive";"'@rizkyarum92 @Indibiz_ID @Marcodef99 @bianikah @eternaljin_ @kamellope Makasih bun";"female";"";"";"@kamellope";"mention"
"ijoel_wae";"30/12/2025 06.34.29";"neutral";"'@Indibizkti Jawabannya : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan yuk @ai_firzha  @rizkyarum92  @hryt_riaa Semoga beruntung";"male";"Indonesia";"";"@Indibizkti";"mention"
"ijoel_wae";"30/12/2025 06.34.29";"neutral";"'@Indibizkti Jawabannya : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan yuk @ai_firzha  @rizkyarum92  @hryt_riaa Semoga beruntung";"male";"Indonesia";"";"@ai_firzha";"mention"
"ijoel_wae";"30/12/2025 06.34.29";"neutral";"'@Indibizkti Jawabannya : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan yuk @ai_firzha  @rizkyarum92  @hryt_riaa Semoga beruntung";"male";"Indonesia";"";"@rizkyarum92";"mention"
"ijoel_wae";"30/12/2025 06.34.29";"neutral";"'@Indibizkti Jawabannya : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan yuk @ai_firzha  @rizkyarum92  @hryt_riaa Semoga beruntung";"male";"Indonesia";"";"@hryt_riaa";"mention"
"bundarisa28";"30/12/2025 13.46.05";"neutral";"'@indibiz_borneo D-A-B-C @farikhahnoor92 @Aishwabaha2022  #Indibiz #IndibizBorneo #IndibizKaltim";"female";"";"";"@indibiz_borneo";"mention"
"bundarisa28";"30/12/2025 13.46.05";"neutral";"'@indibiz_borneo D-A-B-C @farikhahnoor92 @Aishwabaha2022  #Indibiz #IndibizBorneo #IndibizKaltim";"female";"";"";"@farikhahnoor92";"mention"
"bundarisa28";"30/12/2025 13.46.05";"neutral";"'@indibiz_borneo D-A-B-C @farikhahnoor92 @Aishwabaha2022  #Indibiz #IndibizBorneo #IndibizKaltim";"female";"";"";"@Aishwabaha2022";"mention"
"denistwitt3r";"30/12/2025 06.03.42";"neutral";"'@Indibizkti B. Sobiz #indibizkti #indibiz #ciptakanpeluangwujudkanharapan Yuk like, follow, dan ikutan kuis dari @Indibizkti  ▪︎ @Y_Vendy  ▪︎ @maila_ua  ▪︎ @march_ali";"";"";"";"@Indibizkti";"mention"
"denistwitt3r";"30/12/2025 06.03.42";"neutral";"'@Indibizkti B. Sobiz #indibizkti #indibiz #ciptakanpeluangwujudkanharapan Yuk like, follow, dan ikutan kuis dari @Indibizkti  ▪︎ @Y_Vendy  ▪︎ @maila_ua  ▪︎ @march_ali";"";"";"";"@Indibizkti";"mention"
"denistwitt3r";"30/12/2025 06.03.42";"neutral";"'@Indibizkti B. Sobiz #indibizkti #indibiz #ciptakanpeluangwujudkanharapan Yuk like, follow, dan ikutan kuis dari @Indibizkti  ▪︎ @Y_Vendy  ▪︎ @maila_ua  ▪︎ @march_ali";"";"";"";"@Y_Vendy";"mention"
"denistwitt3r";"30/12/2025 06.03.42";"neutral";"'@Indibizkti B. Sobiz #indibizkti #indibiz #ciptakanpeluangwujudkanharapan Yuk like, follow, dan ikutan kuis dari @Indibizkti  ▪︎ @Y_Vendy  ▪︎ @maila_ua  ▪︎ @march_ali";"";"";"";"@maila_ua";"mention"
"denistwitt3r";"30/12/2025 06.03.42";"neutral";"'@Indibizkti B. Sobiz #indibizkti #indibiz #ciptakanpeluangwujudkanharapan Yuk like, follow, dan ikutan kuis dari @Indibizkti  ▪︎ @Y_Vendy  ▪︎ @maila_ua  ▪︎ @march_ali";"";"";"";"@march_ali";"mention"
