source,target,relationship,followers,platform,layanan,sentiment
4k_token,telkomsel,mention,0,twitter,Telkomsel,neutral
4lliancers0xfyd,telkomsel,mention,0,twitter,Telkomsel,neutral
4loniccca,telkomsel,mention,0,twitter,Telkomsel,neutral
4ndi_hariyanto,telkomsel,mention,0,twitter,Telkomsel,neutral
4ngry0ph4se,intinyadeh,mention,0,twitter,Telkomsel,neutral
4ngry0ph4se,mmjussx,mention,0,twitter,Telkomsel,neutral
4ngry0ph4se,telkomsel,mention,0,twitter,Telkomsel,neutral
4nomalys0xfyd,telkomsel,mention,0,twitter,Telkomsel,neutral
4ns4fa03tama,telkomsel,mention,0,twitter,Telkomsel,negative
4nswering,mrif_45,mention,0,twitter,Telkomsel,negative
4pplespear,telkomsel,mention,0,twitter,Telkomsel,neutral
4priyans,telkomsel,mention,0,twitter,Telkomsel,negative
4rchivea,telkomsel,mention,0,twitter,Telkomsel,negative
4rdn4n,elonmusk,mention,0,twitter,Telkomsel,neutral
4rdn4n,pertamina,mention,0,twitter,Telkomsel,neutral
4rdn4n,pln_123,mention,0,twitter,Telkomsel,neutral
4rdn4n,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
4rdn4n,starlink,mention,0,twitter,Telkomsel,neutral
4rdn4n,telkomindonesia,mention,0,twitter,Telkomsel,neutral
4rdn4n,telkomsel,mention,0,twitter,Telkomsel,neutral
4rezya,d0kjaholic,mention,0,twitter,Telkomsel,neutral
4rhyuck,coodoik,retweet,0,twitter,Telkomsel,neutral
4rhyuck,fbrnsyhn,mention,0,twitter,Telkomsel,neutral
4rhyuck,myxl,mention,0,twitter,Telkomsel,neutral
4rhyuck,tanyakanrl,mention,0,twitter,Telkomsel,neutral
4rhyuck,telkomsel,mention,0,twitter,Telkomsel,neutral
4rianto87,telkomsel,mention,0,twitter,Telkomsel,negative
4t4r4x14,telkomsel,mention,0,twitter,Telkomsel,neutral
4uusv,telkomsel,mention,0,twitter,Telkomsel,negative
4ydenx,telkomsel,mention,0,twitter,Telkomsel,neutral
500milesbypeter,telkomsel,mention,0,twitter,Telkomsel,negative
50hzpower,f2aldi,mention,0,twitter,Telkomsel,neutral
511222,apopecalypse,mention,0,twitter,Telkomsel,negative
511222,telkomsel,mention,0,twitter,Telkomsel,negative
514p4_,telkomsel,mention,0,twitter,Telkomsel,negative
52xyz,gnfi,mention,0,twitter,Telkomsel,negative
52xyz,ich_2001,mention,0,twitter,Telkomsel,negative
52xyz,littlesemongko,mention,0,twitter,Telkomsel,negative
52xyz,qrivasi,mention,0,twitter,Telkomsel,negative
52xyz,telkomsel,mention,0,twitter,Telkomsel,negative
53sprvslt,crissbahari,mention,0,twitter,Telkomsel,negative
53sprvslt,injun40130851,mention,0,twitter,Telkomsel,negative
53sprvslt,nina6779,mention,0,twitter,Telkomsel,negative
53sprvslt,qrivasi,mention,0,twitter,Telkomsel,negative
53sprvslt,telkomsel,mention,0,twitter,Telkomsel,negative
5akitjiwa,telkomsel,mention,0,twitter,Telkomsel,neutral
5chatzchen,crushycrash,mention,0,twitter,Telkomsel,negative
5h1n1ng5t44r,ngejamet,mention,0,twitter,Telkomsel,neutral
5h1n1ng5t44r,okaeyri,mention,0,twitter,Telkomsel,neutral
5h1n1ng5t44r,osakamaid,mention,0,twitter,Telkomsel,neutral
5h1n1ng5t44r,pt_transjakarta,mention,0,twitter,Telkomsel,neutral
5h1n1ng5t44r,rythmgyu,mention,0,twitter,Telkomsel,neutral
5htjelly,m00ncherry,retweet,0,twitter,Telkomsel,neutral
5hukakugaara,telkomsel,mention,0,twitter,Telkomsel,negative
5rick,pinkkk_cupcake,mention,0,twitter,Telkomsel,negative
6000celsiuss,indihome,mention,0,twitter,Telkomsel,negative
6000celsiuss,mediakonsumenid,mention,0,twitter,Telkomsel,negative
6000celsiuss,telkomsel,mention,0,twitter,Telkomsel,negative
6000celsiuss,tretanmuslim,mention,0,twitter,Telkomsel,negative
61percent_,telkomsel,mention,0,twitter,Telkomsel,negative
6208g,telkomsel,mention,0,twitter,Telkomsel,negative
666_rga_666,telkomsel,mention,0,twitter,Telkomsel,neutral
66dclxvi6,careim3,mention,0,twitter,Telkomsel,neutral
66dclxvi6,telkomsel,mention,0,twitter,Telkomsel,negative
6961df9e4ab34c6,abinmanado,mention,0,twitter,Telkomsel,negative
6961df9e4ab34c6,azzamizzulhaq,mention,0,twitter,Telkomsel,negative
6961df9e4ab34c6,darsalexandra1,mention,0,twitter,Telkomsel,negative
6961df9e4ab34c6,gbdjayakarta,mention,0,twitter,Telkomsel,negative
6961df9e4ab34c6,telkomsel,mention,0,twitter,Telkomsel,negative
6irl_inred,elonmusk,mention,0,twitter,Telkomsel,neutral
6irl_inred,pertamina,mention,0,twitter,Telkomsel,neutral
6irl_inred,pln_123,mention,0,twitter,Telkomsel,neutral
6irl_inred,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
6irl_inred,starlink,mention,0,twitter,Telkomsel,neutral
6irl_inred,telkomindonesia,mention,0,twitter,Telkomsel,neutral
6irl_inred,telkomsel,mention,0,twitter,Telkomsel,neutral
701321lee,telkomsel,mention,0,twitter,Telkomsel,negative
707j059,telkomsel,mention,0,twitter,Telkomsel,neutral
711tamagosando,senrumitsu,mention,0,twitter,Telkomsel,neutral
712galeh,azeyfineshyt,mention,0,twitter,Telkomsel,neutral
712galeh,forgamersid,mention,0,twitter,Telkomsel,neutral
712galeh,harrikurniawan_,mention,0,twitter,Telkomsel,neutral
712galeh,mytelkomselapp,mention,0,twitter,Telkomsel,neutral
712galeh,sellapark_,mention,0,twitter,Telkomsel,neutral
712galeh,telkomsel,mention,0,twitter,Telkomsel,neutral
712galeh,telkomselpoin,mention,0,twitter,Telkomsel,neutral
72o48,birthofbitch,mention,0,twitter,Telkomsel,negative
72o48,sexualitny,mention,0,twitter,Telkomsel,negative
751world,telkomsel,mention,0,twitter,Telkomsel,negative
786juta,elonmusk,mention,0,twitter,Telkomsel,neutral
786juta,pertamina,mention,0,twitter,Telkomsel,neutral
786juta,pln_123,mention,0,twitter,Telkomsel,neutral
786juta,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
786juta,starlink,mention,0,twitter,Telkomsel,neutral
786juta,telkomindonesia,mention,0,twitter,Telkomsel,neutral
786juta,telkomsel,mention,0,twitter,Telkomsel,neutral
797alt,telkomsel,mention,0,twitter,Telkomsel,neutral
7alumnus,kegblgnunfaedh,mention,0,twitter,Telkomsel,negative
7alumnus,telkomsel,mention,0,twitter,Telkomsel,neutral
7usn4,telkomsel,mention,0,twitter,Telkomsel,negative
808darwin,kangmanto123,mention,0,twitter,Telkomsel,neutral
808darwin,telkomsel,mention,0,twitter,Telkomsel,neutral
810thinker,telkomsel,mention,0,twitter,Telkomsel,neutral
813do0ren,ooptimuspocky,mention,0,twitter,Telkomsel,neutral
82leochive,telkomsel,mention,0,twitter,Telkomsel,negative
82wasabi,telkomsel,mention,0,twitter,Telkomsel,neutral
831laa,telkomsel,mention,0,twitter,Telkomsel,neutral
884png,tanyakanrl,mention,0,twitter,Telkomsel,negative
88_gunn,anomalindy,mention,0,twitter,Telkomsel,neutral
88_gunn,detikcom,mention,0,twitter,Telkomsel,neutral
88dwy,telkomsel,mention,0,twitter,Telkomsel,neutral
8_oktav,tanyakanrl,mention,0,twitter,Telkomsel,negative
8_oktav,telkomsel,mention,0,twitter,Telkomsel,neutral
8baljrofficial,telkomsel,mention,0,twitter,Telkomsel,negative
8jrot,kucingbakekok,mention,0,twitter,Telkomsel,neutral
8jrot,telkomsel,mention,0,twitter,Telkomsel,neutral
8low8lowmee,elonmusk,mention,0,twitter,Telkomsel,neutral
8low8lowmee,pertamina,mention,0,twitter,Telkomsel,neutral
8low8lowmee,pln_123,mention,0,twitter,Telkomsel,neutral
8low8lowmee,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
8low8lowmee,starlink,mention,0,twitter,Telkomsel,neutral
8low8lowmee,telkomindonesia,mention,0,twitter,Telkomsel,neutral
8low8lowmee,telkomsel,mention,0,twitter,Telkomsel,neutral
8stea18,telkomsel,mention,0,twitter,Telkomsel,neutral
90ampere,tanyarlfes,mention,0,twitter,Telkomsel,negative
9118jpg,gemuira,mention,0,twitter,Telkomsel,negative
93rawp,telkomsel,mention,0,twitter,Telkomsel,negative
95zdml,telkomsel,mention,0,twitter,Telkomsel,negative
98zgang,telkomsel,mention,0,twitter,Telkomsel,neutral
9900fullsun,telkomsel,mention,0,twitter,Telkomsel,neutral
999ostrum,elonmusk,mention,0,twitter,Telkomsel,neutral
999ostrum,pertamina,mention,0,twitter,Telkomsel,neutral
999ostrum,pln_123,mention,0,twitter,Telkomsel,neutral
999ostrum,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
999ostrum,starlink,mention,0,twitter,Telkomsel,neutral
999ostrum,telkomindonesia,mention,0,twitter,Telkomsel,neutral
999ostrum,telkomsel,mention,0,twitter,Telkomsel,neutral
99dedisusanto,_awangd,mention,0,twitter,Telkomsel,neutral
99dedisusanto,telkomsel,mention,0,twitter,Telkomsel,neutral
99propaganda,indosatim3,mention,0,twitter,Telkomsel,neutral
99propaganda,kemkomdigi,mention,0,twitter,Telkomsel,neutral
99propaganda,simpati,mention,0,twitter,Telkomsel,neutral
99propaganda,triindonesia,mention,0,twitter,Telkomsel,neutral
99swatermelon,telkomsel,mention,0,twitter,Telkomsel,negative
9enjiro,danawallet,mention,0,twitter,Telkomsel,neutral
9enjiro,popplio836881,mention,0,twitter,Telkomsel,neutral
9enjiro,telkomsel,mention,0,twitter,Telkomsel,neutral
9enjiro,waywilliam91,mention,0,twitter,Telkomsel,neutral
9giksss,chaosrasakecap_,mention,0,twitter,Telkomsel,neutral
9giksss,pstybipo,mention,0,twitter,Telkomsel,neutral
9giksss,telkomsel,mention,0,twitter,Telkomsel,neutral
9giksss,tfkbgr,mention,0,twitter,Telkomsel,neutral
9iggles,fbrnsyhn,mention,0,twitter,Telkomsel,negative
9iggles,tanyakanrl,mention,0,twitter,Telkomsel,negative
9iggles,telkomsel,mention,0,twitter,Telkomsel,negative
9iggles,tsthysys08,mention,0,twitter,Telkomsel,negative
9jnkykim,telkomsel,mention,0,twitter,Telkomsel,neutral
9okil,telkomsel,mention,0,twitter,Telkomsel,negative
9wyn_,elonmusk,mention,0,twitter,Telkomsel,neutral
9wyn_,pertamina,mention,0,twitter,Telkomsel,neutral
9wyn_,pln_123,mention,0,twitter,Telkomsel,neutral
9wyn_,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
9wyn_,starlink,mention,0,twitter,Telkomsel,neutral
9wyn_,telkomindonesia,mention,0,twitter,Telkomsel,neutral
9wyn_,telkomsel,mention,0,twitter,Telkomsel,neutral
_127jhyun,telkomsel,mention,0,twitter,Telkomsel,negative
_951230k,telkomsel,mention,0,twitter,Telkomsel,negative
__9597k_,crissbahari,mention,0,twitter,Telkomsel,neutral
__9597k_,happylifeplsss,mention,0,twitter,Telkomsel,neutral
__9597k_,qrivasi,mention,0,twitter,Telkomsel,neutral
__9597k_,telkomsel,mention,0,twitter,Telkomsel,neutral
_______h4ni,tanyarlfes,mention,0,twitter,Telkomsel,negative
_____coconat,qrivasi,mention,0,twitter,Telkomsel,negative
_____coconat,telkomsel,mention,0,twitter,Telkomsel,negative
_____raaaaaaaa,elonmusk,mention,0,twitter,Telkomsel,neutral
_____raaaaaaaa,pertamina,mention,0,twitter,Telkomsel,neutral
_____raaaaaaaa,pln_123,mention,0,twitter,Telkomsel,neutral
_____raaaaaaaa,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
_____raaaaaaaa,starlink,mention,0,twitter,Telkomsel,neutral
_____raaaaaaaa,telkomindonesia,mention,0,twitter,Telkomsel,neutral
_____raaaaaaaa,telkomsel,mention,0,twitter,Telkomsel,neutral
_____xn7lm,telkomsel,mention,0,twitter,Telkomsel,negative
____jqueen,tanyarlfes,mention,0,twitter,Telkomsel,neutral
____kinom,elonmusk,mention,0,twitter,Telkomsel,neutral
____kinom,pertamina,mention,0,twitter,Telkomsel,neutral
____kinom,pln_123,mention,0,twitter,Telkomsel,neutral
____kinom,selebtwitmobil,mention,0,twitter,Telkomsel,neutral
____kinom,starlink,mention,0,twitter,Telkomsel,neutral
____kinom,telkomindonesia,mention,0,twitter,Telkomsel,neutral
____kinom,telkomsel,mention,0,twitter,Telkomsel,neutral
___guesswhooo,telkomsel,mention,0,twitter,Telkomsel,neutral
___lilo22,elonmusk,mention,0,twitter,Telkomsel,neutral
___lilo22,pertamina,mention,0,twitter,Telkomsel,neutral
___lilo22,pln_123,mention,0,twitter,Telkomsel,neutral
___lilo22,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
___lilo22,starlink,mention,0,twitter,Telkomsel,neutral
___lilo22,telkomindonesia,mention,0,twitter,Telkomsel,neutral
___lilo22,telkomsel,mention,0,twitter,Telkomsel,neutral
___widdd,baseconvo,mention,0,twitter,Telkomsel,neutral
___widdd,taegerboy,mention,0,twitter,Telkomsel,negative
___widdd,tanyarlfes,mention,0,twitter,Telkomsel,negative
___yogata,mytelkomselapp,mention,0,twitter,Telkomsel,negative
___yogata,telkomsel,mention,0,twitter,Telkomsel,negative
__akunghoib,telkomsel,mention,0,twitter,Telkomsel,negative
__ammo,telkomsel,mention,0,twitter,Telkomsel,negative
__astari,telkomsel,mention,0,twitter,Telkomsel,negative
__badjingan,indihome,mention,0,twitter,Telkomsel,negative
__badjingan,indosat,mention,0,twitter,Telkomsel,negative
__badjingan,kemenkomdigi_id,mention,0,twitter,Telkomsel,negative
__badjingan,kompascom,mention,0,twitter,Telkomsel,negative
__badjingan,myxl,mention,0,twitter,Telkomsel,negative
__badjingan,prabowo,mention,0,twitter,Telkomsel,negative
__badjingan,smartfrenworld,mention,0,twitter,Telkomsel,negative
__badjingan,telkomsel,mention,0,twitter,Telkomsel,negative
__chessloser,telkomsel,mention,0,twitter,Telkomsel,negative
__chocoboo,arifskellington,mention,0,twitter,Telkomsel,negative
__chocoboo,telkomsel,mention,0,twitter,Telkomsel,negative
__chocor0se,telkomsel,mention,0,twitter,Telkomsel,neutral
__chocovelvet,khiro_190,mention,0,twitter,Telkomsel,neutral
__chocovelvet,telkomsel,mention,0,twitter,Telkomsel,neutral
__chocovelvet,xjjongseong,mention,0,twitter,Telkomsel,neutral
__ditr,byu_id,mention,0,twitter,Telkomsel,negative
__ditr,kamubaubanget,mention,0,twitter,Telkomsel,negative
__ditr,tanyarlfes,mention,0,twitter,Telkomsel,negative
__donutdisturb,telkomsel,mention,0,twitter,Telkomsel,negative
__eisquosamo__,sullysbae,mention,0,twitter,Telkomsel,neutral
__haneeyy,elonmusk,mention,0,twitter,Telkomsel,neutral
__haneeyy,pertamina,mention,0,twitter,Telkomsel,neutral
__haneeyy,pln_123,mention,0,twitter,Telkomsel,neutral
__haneeyy,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
__haneeyy,starlink,mention,0,twitter,Telkomsel,neutral
__haneeyy,telkomindonesia,mention,0,twitter,Telkomsel,neutral
__haneeyy,telkomsel,mention,0,twitter,Telkomsel,neutral
__hanjisoo,telkomsel,mention,0,twitter,Telkomsel,negative
__hanjisoo,xlsmart,mention,0,twitter,Telkomsel,negative
__happi,telkomsel,mention,0,twitter,Telkomsel,neutral
__heiru,telkomsel,mention,0,twitter,Telkomsel,negative
__heyjae,telkomsel,mention,0,twitter,Telkomsel,neutral
__ishtar_,telkomsel,mention,0,twitter,Telkomsel,neutral
__jeaa,joyboy__id,retweet,0,twitter,Telkomsel,negative
__jeaa,onnowpurbo,mention,0,twitter,Telkomsel,negative
__jeaa,telkomsel,mention,0,twitter,Telkomsel,negative
__meismine,kangmanto123,mention,0,twitter,Telkomsel,neutral
__mujiman,penghuluikan,mention,0,twitter,Telkomsel,negative
__mujiman,telkomsel,mention,0,twitter,Telkomsel,negative
__mxxnlightbae,telkomsel,mention,0,twitter,Telkomsel,negative
__onyourlee,elonmusk,mention,0,twitter,Telkomsel,neutral
__onyourlee,pertamina,mention,0,twitter,Telkomsel,neutral
__onyourlee,pln_123,mention,0,twitter,Telkomsel,neutral
__onyourlee,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
__onyourlee,starlink,mention,0,twitter,Telkomsel,neutral
__onyourlee,telkomindonesia,mention,0,twitter,Telkomsel,neutral
__onyourlee,telkomsel,mention,0,twitter,Telkomsel,neutral
__pairyn,telkomsel,mention,0,twitter,Telkomsel,neutral
__shvr,genexe_98,mention,0,twitter,Telkomsel,negative
__shvr,telkomsel,mention,0,twitter,Telkomsel,neutral
__simps4mh,telkomsel,mention,0,twitter,Telkomsel,neutral
__sudutpandang,telkomsel,mention,0,twitter,Telkomsel,negative
__tkandpf,telkomsel,mention,0,twitter,Telkomsel,negative
__ulung,penghuluikan,mention,0,twitter,Telkomsel,neutral
__ulung,telkomsel,mention,0,twitter,Telkomsel,neutral
__wildslug,sbyfess,mention,0,twitter,Telkomsel,neutral
_abubayezid,telkomsel,mention,0,twitter,Telkomsel,neutral
_aferal,telkomsel,mention,0,twitter,Telkomsel,neutral
_akivili,dextriell,mention,0,twitter,Telkomsel,neutral
_alkausarr,kesalahann,mention,0,twitter,Telkomsel,negative
_alkausarr,starlink,mention,0,twitter,Telkomsel,negative
_alkausarr,telkomsel,mention,0,twitter,Telkomsel,negative
_alyrae,telkomsel,mention,0,twitter,Telkomsel,neutral
_andreerlangga,indihome,mention,0,twitter,Telkomsel,neutral
_andreerlangga,indihomecare,mention,0,twitter,Telkomsel,neutral
_andreerlangga,telkomsel,mention,0,twitter,Telkomsel,neutral
_aniesbawasedan,telkomsel,mention,0,twitter,Telkomsel,negative
_anjrot,telkomsel,mention,0,twitter,Telkomsel,neutral
_anomalihiu,telkomsel,mention,0,twitter,Telkomsel,neutral
_anyn__,telkomsel,mention,0,twitter,Telkomsel,neutral
_appajir,byu_id,mention,0,twitter,Telkomsel,neutral
_appajir,telkomsel,mention,0,twitter,Telkomsel,neutral
_ariahyar_,telkomsel,mention,0,twitter,Telkomsel,negative
_awangd,ajartwiterran,mention,0,twitter,Telkomsel,neutral
_awangd,forgamersid,mention,0,twitter,Telkomsel,neutral
_awangd,grok,mention,0,twitter,Telkomsel,neutral
_awangd,randomassbuzzer,mention,0,twitter,Telkomsel,neutral
_awangd,repostin31,mention,0,twitter,Telkomsel,neutral
_awangd,telkomsel,mention,0,twitter,Telkomsel,neutral
_awangd,telkomselpoin,mention,0,twitter,Telkomsel,neutral
_awangd,teubeeee,mention,0,twitter,Telkomsel,neutral
_ayamjamur03,felixsgl1,mention,0,twitter,Telkomsel,negative
_ayudhey,telkomsel,mention,0,twitter,Telkomsel,negative
_b3ser,penghuluikan,mention,0,twitter,Telkomsel,neutral
_b3ser,telkomsel,mention,0,twitter,Telkomsel,neutral
_ballsp_,elonmusk,mention,0,twitter,Telkomsel,neutral
_ballsp_,pertamina,mention,0,twitter,Telkomsel,neutral
_ballsp_,pln_123,mention,0,twitter,Telkomsel,neutral
_ballsp_,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
_ballsp_,starlink,mention,0,twitter,Telkomsel,neutral
_ballsp_,telkomindonesia,mention,0,twitter,Telkomsel,neutral
_ballsp_,telkomsel,mention,0,twitter,Telkomsel,neutral
_bangkukosong,telkomsel,mention,0,twitter,Telkomsel,negative
_bangmuu,telkomsel,mention,0,twitter,Telkomsel,neutral
_bloomaa,telkomsel,mention,0,twitter,Telkomsel,neutral
_bungajelita,coodoik,retweet,0,twitter,Telkomsel,neutral
_bungajelita,fbrnsyhn,mention,0,twitter,Telkomsel,neutral
_bungajelita,myxl,mention,0,twitter,Telkomsel,neutral
_bungajelita,tanyakanrl,mention,0,twitter,Telkomsel,neutral
_bungajelita,telkomsel,mention,0,twitter,Telkomsel,neutral
_byeolnyangz,telkomsel,mention,0,twitter,Telkomsel,negative
_byhar,telkomsel,mention,0,twitter,Telkomsel,negative
_bywilder,tanyakanrl,mention,0,twitter,Telkomsel,negative
_bywilder,telkomsel,mention,0,twitter,Telkomsel,negative
_cahid,telkomsel,mention,0,twitter,Telkomsel,negative
_cakelovers,indosatim3,mention,0,twitter,Telkomsel,negative
_cakelovers,telkomsel,mention,0,twitter,Telkomsel,positive
_calani,elonmusk,mention,0,twitter,Telkomsel,neutral
_calani,pertamina,mention,0,twitter,Telkomsel,neutral
_calani,pln_123,mention,0,twitter,Telkomsel,neutral
_calani,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
_calani,starlink,mention,0,twitter,Telkomsel,neutral
_calani,telkomindonesia,mention,0,twitter,Telkomsel,neutral
_calani,telkomsel,mention,0,twitter,Telkomsel,neutral
_cantikaaawr,penduduk_teyvat,mention,0,twitter,Telkomsel,neutral
_cantikaaawr,telkomsel,mention,0,twitter,Telkomsel,neutral
_cessnasalma,telkomsel,mention,0,twitter,Telkomsel,negative
_chaanyeol,telkomsel,mention,0,twitter,Telkomsel,negative
_chaijann,benjamincesko,mention,0,twitter,Telkomsel,neutral
_cherrymoroll,telkomsel,mention,0,twitter,Telkomsel,neutral
_chowoidz,puebslo,mention,0,twitter,Telkomsel,neutral
_cinnamotyong,elonmusk,mention,0,twitter,Telkomsel,neutral
_cinnamotyong,pertamina,mention,0,twitter,Telkomsel,neutral
_cinnamotyong,pln_123,mention,0,twitter,Telkomsel,neutral
_cinnamotyong,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
_cinnamotyong,starlink,mention,0,twitter,Telkomsel,neutral
_cinnamotyong,telkomindonesia,mention,0,twitter,Telkomsel,neutral
_cinnamotyong,telkomsel,mention,0,twitter,Telkomsel,neutral
_coklatyyyyyyyy,zadu09,mention,0,twitter,Telkomsel,negative
_crescentic,henz_xo,mention,0,twitter,Telkomsel,negative
_crescentic,mytelkomselapp,mention,0,twitter,Telkomsel,negative
_crescentic,telkomsel,mention,0,twitter,Telkomsel,negative
_crts_5,indihome,mention,0,twitter,Telkomsel,negative
_crts_5,telkomsel,mention,0,twitter,Telkomsel,negative
_crts_5,vyourfav,retweet,0,twitter,Telkomsel,negative
_dah_yak,elonmusk,mention,0,twitter,Telkomsel,neutral
_dah_yak,pertamina,mention,0,twitter,Telkomsel,neutral
_dah_yak,pln_123,mention,0,twitter,Telkomsel,neutral
_dah_yak,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
_dah_yak,starlink,mention,0,twitter,Telkomsel,neutral
_dah_yak,telkomindonesia,mention,0,twitter,Telkomsel,neutral
_dah_yak,telkomsel,mention,0,twitter,Telkomsel,neutral
_dancingbubble,telkomsel,mention,0,twitter,Telkomsel,neutral
_dannys_,telkomsel,mention,0,twitter,Telkomsel,neutral
_ddynn,elonmusk,mention,0,twitter,Telkomsel,neutral
_ddynn,pertamina,mention,0,twitter,Telkomsel,neutral
_ddynn,pln_123,mention,0,twitter,Telkomsel,neutral
_ddynn,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
_ddynn,starlink,mention,0,twitter,Telkomsel,neutral
_ddynn,telkomindonesia,mention,0,twitter,Telkomsel,neutral
_ddynn,telkomsel,mention,0,twitter,Telkomsel,neutral
_debriz,catatan_ali7,mention,0,twitter,Telkomsel,neutral
