source,target,relationship,followers,platform
indihome,@galaxyzaiueo,mention,0,twitter
telkomsel,@benny_tjioe,mention,0,twitter
benny_tjioe,@oreo_frapp,mention,0,twitter
benny_tjioe,@indihome,mention,0,twitter
benny_tjioe,@telkomsel,mention,0,twitter
telkomsel,@everlover178,mention,0,twitter
skxkslk,@indihome,mention,0,twitter
telkomsel,@throughnaapov17,mention,0,twitter
throughnaapov17,@indihomecare,mention,0,twitter
throughnaapov17,@telkomsel,mention,0,twitter
di1682216,@indihome,mention,0,twitter
okzy20,@smgmenfess,mention,0,twitter
divafava,@indihome,mention,0,twitter
fullmoonlly,@indihome,mention,0,twitter
wonnyny,@indihome,mention,0,twitter
baeharagi,@indihome,mention,0,twitter
cadrabax,@indihome,mention,0,twitter
cadrabax,@indihomecare,mention,0,twitter
apatisria_,@indihome,mention,0,twitter
gangga_gantenk,@indihome,mention,0,twitter
indihome,@gangga_gantenk,mention,0,twitter
indihome,@khalifsyaq40980,mention,0,twitter
indihome,@jaya_sugiri,mention,0,twitter
p1hournm,@indihome,mention,0,twitter
indihome,@wavetodaniel,mention,0,twitter
justkyd,@indihome,mention,0,twitter
telkomsel,@dindurex,mention,0,twitter
faithless233,@indihome,mention,0,twitter
tenesa_telkom,@aavianida,mention,0,twitter
gangga_gantenk,@indihomecare,mention,0,twitter
khalifsyaq40980,@indihomecare,mention,0,twitter
feathoshy,@indihome,mention,0,twitter
jschannel7,@indihome,mention,0,twitter
rdn_ndr,@indihome,mention,0,twitter
jaya_sugiri,@indihomecare,mention,0,twitter
telkomsel,@gangga_gantenk,mention,0,twitter
gangga_gantenk,@telkomsel,mention,0,twitter
jeoniversee,@indihome,mention,0,twitter
jeoniversee,@bungcakcak02,mention,0,twitter
icetea611,@indihome,mention,0,twitter
wavetodaniel,@indihomecare,mention,0,twitter
indihome,@soosoonow,mention,0,twitter
indihome,@aavianida,mention,0,twitter
telkomsel,@zp_trx,mention,0,twitter
zia_hq,@indihome,mention,0,twitter
soosoonow,@indihomecare,mention,0,twitter
ainurhamim,@indihome,mention,0,twitter
ma2n16,@indihome,mention,0,twitter
indihome,@ainurhamim,mention,0,twitter
indihome,@rvcun,mention,0,twitter
ainurhamim,@telkomindonesia,mention,0,twitter
indihome,@junhoenoona,mention,0,twitter
junhoenoona,@indihome,mention,0,twitter
indihome,@pokingstars,mention,0,twitter
indihome,@2405delivery,mention,0,twitter
indihome,@kelpinnzz,mention,0,twitter
telkomsel,@teddynuansyah10,mention,0,twitter
teddynuansyah10,@telkomsel,mention,0,twitter
indihome,@julsarjono71875,mention,0,twitter
ttuulliipp_,@indihomecare,mention,0,twitter
indihome,@indahlayla9,mention,0,twitter
indihome,@gebpo_0,mention,0,twitter
indihome,@gielvandanu,mention,0,twitter
2405delivery,@indihomecare,mention,0,twitter
eldkse,@indihome,mention,0,twitter
telkomsel,@fullmoonlly,mention,0,twitter
yepete4,@indihome,mention,0,twitter
yepete4,@indihomecare,mention,0,twitter
kelpinnzz,@indihome,mention,0,twitter
kelpinnzz,@indihomecare,mention,0,twitter
indihome,@brilianmardi,mention,0,twitter
ochdoublea,@smgmenfess,mention,0,twitter
indihome,@purpleuniiverse,mention,0,twitter
ourphts,@indihome,mention,0,twitter
ourphts,@armandasthenia,mention,0,twitter
indihome,@armandasthenia,mention,0,twitter
indihome,@bernatdeni,mention,0,twitter
indihome,@shaialx,mention,0,twitter
indihome,@nqimart,mention,0,twitter
mleuyx,@kwarin,mention,0,twitter
gudegkhasjogja,@indihome,mention,0,twitter
indihome,@sub33s,mention,0,twitter
indihome,@4amcuddle,mention,0,twitter
indihome,@comforli,mention,0,twitter
indihome,@silitonga_toto,mention,0,twitter
indihome,@maybearagebait,mention,0,twitter
kyudipuppy,@indihome,mention,0,twitter
indihome,@searchfornata,mention,0,twitter
bluuzzed,@indihomecare,mention,0,twitter
indihome,@bumbleebeh,mention,0,twitter
indihome,@mo0nizys,mention,0,twitter
indihome,@skaynaanii,mention,0,twitter
indihome,@doyipyu,mention,0,twitter
indihome,@ayvl,mention,0,twitter
indihome,@navilleraw,mention,0,twitter
indihome,@noamaris_,mention,0,twitter
indihome,@kangcukurukuk,mention,0,twitter
indihome,@woojinky,mention,0,twitter
indihome,@clobazam_,mention,0,twitter
indihome,@kkyyyyyaaaaa,mention,0,twitter
febriantidea,@indihome,mention,0,twitter
indihome,@maandonly,mention,0,twitter
lamborvhini,@indihome,mention,0,twitter
indihome,@vanyaurs,mention,0,twitter
ruslikopling,@indihome,mention,0,twitter
gudegkhasjogja,@indihomecare,mention,0,twitter
qwettlysd,@smgmenfess,mention,0,twitter
abi_chulung,@indihome,mention,0,twitter
maandonly,@clobazam_,mention,0,twitter
maandonly,@indihome,mention,0,twitter
maandonly,@telkomjabar,mention,0,twitter
sehunpiyakpiya1,@telkomsel,mention,0,twitter
sehunpiyakpiya1,@indihomecare,mention,0,twitter
sehunpiyakpiya1,@indihome,mention,0,twitter
clobazam_,@maandonly,mention,0,twitter
clobazam_,@indihome,mention,0,twitter
clobazam_,@telkomjabar,mention,0,twitter
woojinky,@indihome,mention,0,twitter
kangcukurukuk,@smgmenfess,mention,0,twitter
kangsemproel,@kangsemproel,mention,0,twitter
kangsemproel,@grok,mention,0,twitter
ayvl,@indihome,mention,0,twitter
xpejuangsepi,@kangsemproel,mention,0,twitter
xpejuangsepi,@grok,mention,0,twitter
doyipyu,@indihomecare,mention,0,twitter
kysnsoo,@indihome,mention,0,twitter
kysnsoo,@indihomecare,mention,0,twitter
lutfithe13th,@gielvandanu,mention,0,twitter
lutfithe13th,@indihome,mention,0,twitter
jaryobtw,@vernotfound,mention,0,twitter
jaryobtw,@indihome,mention,0,twitter
skaynaanii,@xiguaxiang,mention,0,twitter
skaynaanii,@indihome,mention,0,twitter
julsarjono71875,@indihome,mention,0,twitter
xiguaxiang,@skaynaanii,mention,0,twitter
xiguaxiang,@indihome,mention,0,twitter
bumbleebeh,@indihome,mention,0,twitter
indihome,@kyetopiaa,mention,0,twitter
telkomsel,@inihidupaja,mention,0,twitter
indahlayla9,@indihome,mention,0,twitter
indahlayla9,@lantai_basah,mention,0,twitter
telkomsel,@kaylxcna,mention,0,twitter
kaylxcna,@telkomsel,mention,0,twitter
kaylxcna,@indihomecare,mention,0,twitter
taekookie09_,@indihome,mention,0,twitter
mingkiss_,@indihome,mention,0,twitter
ayvl,@indihomecare,mention,0,twitter
shaialx,@indihome,mention,0,twitter
indihome,@cakeko87,mention,0,twitter
indihome,@matchaainaja_,mention,0,twitter
indahlayla9,@why_revv,mention,0,twitter
ashayuya,@indihome,mention,0,twitter
telkomsel,@amie_green,mention,0,twitter
ddopeachy,@indihome,mention,0,twitter
why_revv,@indihome,mention,0,twitter
senogp,@indihome,mention,0,twitter
amie_green,@indihome,mention,0,twitter
amie_green,@telkomsel,mention,0,twitter
cinthiasepta,@indihome,mention,0,twitter
gebpo_0,@indihome,mention,0,twitter
gebpo_0,@gielvandanu,mention,0,twitter
indihome,@cinthiasepta,mention,0,twitter
inyocats,@indihomecare,mention,0,twitter
armandasthenia,@gielvandanu,mention,0,twitter
armandasthenia,@indihome,mention,0,twitter
armandasthenia,@ylki_id,mention,0,twitter
trimethyipurine,@indihome,mention,0,twitter
indihome,@aditfahruadiii,mention,0,twitter
indihome,@griezi199,mention,0,twitter
indihome,@dhystar_,mention,0,twitter
d_zaky14,@indihome,mention,0,twitter
indihome,@bravestgray,mention,0,twitter
ddoshotchu,@indihome,mention,0,twitter
aksaralingga_,@indihome,mention,0,twitter
indihome,@ashayuya,mention,0,twitter
indihome,@egg__33,mention,0,twitter
zdotid50208,@ccinamongirll,mention,0,twitter
zdotid50208,@indihomecare,mention,0,twitter
zazuk_gituya,@indihome,mention,0,twitter
indihome,@ddopeachy,mention,0,twitter
cakeko87,@vidio,mention,0,twitter
cakeko87,@vidiosports,mention,0,twitter
cakeko87,@indihomecare,mention,0,twitter
alpookatkeruk,@indihome,mention,0,twitter
egg__33,@sub33s,mention,0,twitter
_sasaflo,@indihome,mention,0,twitter
indihome,@soursecyd,mention,0,twitter
telkomsel,@griezi199,mention,0,twitter
telkomsel,@mdonnzy,mention,0,twitter
winterbliss_93,@indihome,mention,0,twitter
indihome,@cutiemelodyyy,mention,0,twitter
yupilop,@indihome,mention,0,twitter
matchaainaja_,@indihomecare,mention,0,twitter
indihome,@yupilop,mention,0,twitter
bravestgray,@indihome,mention,0,twitter
bravestgray,@indihomecare,mention,0,twitter
indihome,@ilhamomz,mention,0,twitter
itsmebee123,@indihomecare,mention,0,twitter
itsmebee123,@telkomindonesia,mention,0,twitter
zzhndla,@indihomecare,mention,0,twitter
ilhamomz,@indihome,mention,0,twitter
jjenomorolls,@indihome,mention,0,twitter
jjenomorolls,@indihomecare,mention,0,twitter
dhystar_,@indihome,mention,0,twitter
dhystar_,@indihomecare,mention,0,twitter
thismecan,@pfettie,mention,0,twitter
thismecan,@indihome,mention,0,twitter
ddoshotchu,@nithaepdo,mention,0,twitter
junhoenoona,@indihomecare,mention,0,twitter
purpleuniiverse,@indihomecare,mention,0,twitter
purpleuniiverse,@indihome,mention,0,twitter
nqimart,@indihome,mention,0,twitter
putriarpuspita,@indihome,mention,0,twitter
_bloomtulipe,@indihome,mention,0,twitter
gilangnugroho21,@cakra24995,mention,0,twitter
gilangnugroho21,@indihome,mention,0,twitter
lantai_basah,@telkomsel,mention,0,twitter
kulitayam___,@indihome,mention,0,twitter
indihome,@greyrats,mention,0,twitter
joyisgoddess,@indihome,mention,0,twitter
greyrats,@indihome,mention,0,twitter
greyrats,@indihomecare,mention,0,twitter
sub33s,@indihome,mention,0,twitter
slippingwitch,@indihome,mention,0,twitter
indihome,@slippingwitch,mention,0,twitter
wandaem_,@indihome,mention,0,twitter
surftalay,@indihomecare,mention,0,twitter
ccinamongirll,@zdotid50208,mention,0,twitter
ccinamongirll,@indihomecare,mention,0,twitter
windermore,@indihome,mention,0,twitter
citulz,@indihome,mention,0,twitter
amrisumaiko,@indihome,mention,0,twitter
erverywhere,@indihome,mention,0,twitter
indihome,@nobbkay,mention,0,twitter
lgsung_stending,@indihomecare,mention,0,twitter
donaherriyanti,@indihome,mention,0,twitter
telkomsel,@morpiggg,mention,0,twitter
indihome,@tanti_011194,mention,0,twitter
thisaoedy,@indihome,mention,0,twitter
telkomsel,@dutchfuhrduxez,mention,0,twitter
ccinamongirll,@indihome,mention,0,twitter
indihome,@karep_ae,mention,0,twitter
junnxga,@indihome,mention,0,twitter
dutchfuhrduxez,@telkomsel,mention,0,twitter
dutchfuhrduxez,@indihome,mention,0,twitter
dutchfuhrduxez,@indihomecare,mention,0,twitter
dutchfuhrduxez,@telkomindonesia,mention,0,twitter
p1hournm,@indihomecare,mention,0,twitter
indihome,@wandaem_,mention,0,twitter
nobbkay,@indihome,mention,0,twitter
4amcuddle,@indihomecare,mention,0,twitter
4amcuddle,@indihome,mention,0,twitter
indihome,@meistori,mention,0,twitter
ciadecia,@indihomecare,mention,0,twitter
comforli,@comforli,mention,0,twitter
karep_ae,@jek___,mention,0,twitter
soosoonow,@indihome,mention,0,twitter
rheehehehehe,@piuskristiawan,mention,0,twitter
silitonga_toto,@indihome,mention,0,twitter
beutry,@indihome,mention,0,twitter
iskn1197,@unicefess,mention,0,twitter
kopikelir,@indihome,mention,0,twitter
kopikelir,@indi,mention,0,twitter
punksoes,@indihome,mention,0,twitter
indihome,@idontcarebitclo,mention,0,twitter
indihome,@umammsss,mention,0,twitter
zulfirmanm12,@indihome,mention,0,twitter
indihome,@lelejahat,mention,0,twitter
kononuna,@crthoon,mention,0,twitter
brhniii,@indihome,mention,0,twitter
indihome,@knydzz,mention,0,twitter
abdul_basit94,@indihome,mention,0,twitter
indihome,@joyisgoddess,mention,0,twitter
ratna_ariani,@indihome,mention,0,twitter
detoge,@indihome,mention,0,twitter
olittlesunshine,@indihome,mention,0,twitter
rio_1105,@indihome,mention,0,twitter
umammsss,@geminyafou,mention,0,twitter
meowriobros,@indihome,mention,0,twitter
telkomsel,@galih_arumdenny,mention,0,twitter
sidabutarraja1,@indihome,mention,0,twitter
bocilus,@indihome,mention,0,twitter
anyargres_,@indihome,mention,0,twitter
knydzz,@indihomecare,mention,0,twitter
indihome,@lanra,mention,0,twitter
sszinz79,@indihome,mention,0,twitter
indihome,@heizelic,mention,0,twitter
yuharav,@selfolssi,mention,0,twitter
ohaicia,@indihome,mention,0,twitter
joyisgoddess,@indihomecare,mention,0,twitter
gielvandanu,@indihome,mention,0,twitter
_hyethink,@indihome,mention,0,twitter
geraldryker,@indihomecare,mention,0,twitter
atm0sfer,@indihome,mention,0,twitter
oliveeybb,@indihome,mention,0,twitter
indihome,@soloistiway,mention,0,twitter
pucchi_jkt48,@warticfox,mention,0,twitter
_awanfajar,@indihome,mention,0,twitter
cielahbrayyy,@indihome,mention,0,twitter
mhmmdirfan___,@indihome,mention,0,twitter
bliblyy,@indihome,mention,0,twitter
drizkigiatama,@telkomsel,mention,0,twitter
netflixnchillzz,@indihome,mention,0,twitter
yeripersik,@indihomecare,mention,0,twitter
ahraxxx,@indihome,mention,0,twitter
soloistmklee,@indihomecare,mention,0,twitter
soloistiway,@indihomecare,mention,0,twitter
ikuralali,@indihome,mention,0,twitter
indihome,@_hyethink,mention,0,twitter
hmzhm19,@indihome,mention,0,twitter
indihome,@ikuralali,mention,0,twitter
ahraxxx,@indihomecare,mention,0,twitter
ikuralali,@indihomecare,mention,0,twitter
zdotid50208,@itsthelazycat,mention,0,twitter
zdotid50208,@indihome,mention,0,twitter
winfunkot,@indihome,mention,0,twitter
indihome,@mhmmdarfa_,mention,0,twitter
aksayangyuyaa,@indihome,mention,0,twitter
mhmmdarfa_,@indihome,mention,0,twitter
crscnd_,@indihome,mention,0,twitter
itzrara_,@indihome,mention,0,twitter
nogihaise,@indihome,mention,0,twitter
grok,@geminyafou,mention,0,twitter
geminyafou,@grok,mention,0,twitter
shoebyi,@indihomecare,mention,0,twitter
opr3_,@indihome,mention,0,twitter
indihome,@nimongmiu,mention,0,twitter
indihome,@ptrmdysr,mention,0,twitter
kamusypsih,@indihome,mention,0,twitter
indihome,@laksonoganis,mention,0,twitter
code_my23,@pecelkomodo,mention,0,twitter
indihome,@fullmoonlly,mention,0,twitter
telkomsel,@kelinciusagi,mention,0,twitter
ptrmdysr,@indihomecare,mention,0,twitter
ptrmdysr,@indihome,mention,0,twitter
kelinciusagi,@indihomecare,mention,0,twitter
kelinciusagi,@telkomsel,mention,0,twitter
wilyoupna,@berburusales,mention,0,twitter
fullmoonlly,@indihomecare,mention,0,twitter
itsthelazycat,@indihome,mention,0,twitter
lissm72986,@indihome,mention,0,twitter
enmlopq,@indihome,mention,0,twitter
ummutqy,@gu_staiz,mention,0,twitter
ummutqy,@indihome,mention,0,twitter
dhankey4,@indihome,mention,0,twitter
netflixnchillzz,@indihomecare,mention,0,twitter
hikezya,@indihome,mention,0,twitter
capeksayy,@indihome,mention,0,twitter
lanra,@yuxfun,mention,0,twitter
yyasspacee,@indihome,mention,0,twitter
grok,@aku_monzter,mention,0,twitter
efghlid31888,@indihome,mention,0,twitter
indihome,@_rizzsweet,mention,0,twitter
sonijati,@indihome,mention,0,twitter
indihome,@klraahere,mention,0,twitter
pecelkomodo,@indihome,mention,0,twitter
dhankey4,@indihomecare,mention,0,twitter
pariskhairullah,@indihome,mention,0,twitter
grok,@yowonjin,mention,0,twitter
picolacoski,@indihome,mention,0,twitter
cheoleovly,@ayangsoonyoung,mention,0,twitter
indihome,@bluebluethings,mention,0,twitter
fr0gay,@indihomecare,mention,0,twitter
qetara_28,@oleumarachidis,mention,0,twitter
indihome,@onlyliliprivate,mention,0,twitter
shndis1,@indihomecare,mention,0,twitter
qalbins,@indihome,mention,0,twitter
ayayuwul,@indihome,mention,0,twitter
vennyvan,@indihome,mention,0,twitter
mylifeiisgreat,@indihome,mention,0,twitter
indihome,@jooaegi,mention,0,twitter
bluebluethings,@indihomecare,mention,0,twitter
nindanoo,@indihome,mention,0,twitter
bluebluethings,@indihome,mention,0,twitter
regainsss,@indihome,mention,0,twitter
lynlyndara,@film_hanum,mention,0,twitter
lynlyndara,@indihome,mention,0,twitter
lynlyndara,@indihomecare,mention,0,twitter
indihome,@woonagiesz,mention,0,twitter
onlyliliprivate,@indihomecare,mention,0,twitter
onlyliliprivate,@indihome,mention,0,twitter
codecocominee,@indihome,mention,0,twitter
aavianida,@indihome,mention,0,twitter
aavianida,@indihomecare,mention,0,twitter
ankeonsho,@yuxfun,mention,0,twitter
indihome,@happyunih,mention,0,twitter
ohdailymeow,@indihome,mention,0,twitter
ohdailymeow,@indihomecare,mention,0,twitter
indihome,@ohdailymeow,mention,0,twitter
geminyafou,@selectionspc,mention,0,twitter
geminyafou,@findnoy4,mention,0,twitter
naydraa9,@indihome,mention,0,twitter
_seasea___,@indihome,mention,0,twitter
indihome,@okekack,mention,0,twitter
indihome,@delaremeary,mention,0,twitter
indihome,@bbirong_ie,mention,0,twitter
codecocominee,@indihomecare,mention,0,twitter
sofwat_amin,@ars_maman,mention,0,twitter
bbirong_ie,@indihomecare,mention,0,twitter
bbirong_ie,@indihome,mention,0,twitter
indihome,@parktoje,mention,0,twitter
delaremeary,@indihome,mention,0,twitter
delaremeary,@indihomecare,mention,0,twitter
kurniaprak95114,@indihome,mention,0,twitter
parktoje,@indihomecare,mention,0,twitter
parktoje,@indihome,mention,0,twitter
telkomsel,@indomiealpukat,mention,0,twitter
imamsyafei308,@indihome,mention,0,twitter
indihome,@cicilialestari,mention,0,twitter
indihome,@arifhhadid,mention,0,twitter
hmzhm19,@indihomecare,mention,0,twitter
indihome,@hmzhm19,mention,0,twitter
tsimp4youu,@indihomecare,mention,0,twitter
hallogung_,@indihomecare,mention,0,twitter
indihome,@eldiablovlr,mention,0,twitter
claudyusuf,@indihome,mention,0,twitter
indihome,@kuntul65,mention,0,twitter
arifhhadid,@ramamyr,mention,0,twitter
arifhhadid,@indihome,mention,0,twitter
aniranre,@indihome,mention,0,twitter
indihome,@amie_green,mention,0,twitter
kuntul65,@indihome,mention,0,twitter
indihome,@todayissitaa,mention,0,twitter
indihome,@lookatdvchsyl,mention,0,twitter
ttechaapaikhun,@indihome,mention,0,twitter
crenovalfikr_48,@ttechaapaikhun,mention,0,twitter
cicilialestari,@indihome,mention,0,twitter
bungcakcak02,@indihome,mention,0,twitter
bungcakcak02,@ambruladul,mention,0,twitter
ambruladul,@indihome,mention,0,twitter
telkomsel,@naydraa9,mention,0,twitter
naydraa9,@telkomsel,mention,0,twitter
bontensanzu,@indihome,mention,0,twitter
indihome,@aniranre,mention,0,twitter
indihome,@willmd87,mention,0,twitter
indihome,@limboyuyu38344,mention,0,twitter
indihome,@6unnyi,mention,0,twitter
indihome,@sangworyth,mention,0,twitter
indihome,@42vilee,mention,0,twitter
indihome,@tetrakosana,mention,0,twitter
todayissitaa,@indihome,mention,0,twitter
zkdlnas,@indihome,mention,0,twitter
lookatdvchsyl,@indihome,mention,0,twitter
lunggukput98440,@indihome,mention,0,twitter
indihome,@steroicd,mention,0,twitter
indihome,@abditoryours,mention,0,twitter
indihome,@erllangga22,mention,0,twitter
indihome,@storytelliiea,mention,0,twitter
dffptr,@indihome,mention,0,twitter
dffptr,@indihomecare,mention,0,twitter
indihome,@greeciest,mention,0,twitter
indihome,@ayangsoonyoung,mention,0,twitter
dffptr,@streslau,mention,0,twitter
indihome,@streslau,mention,0,twitter
indihome,@ednasbobhair,mention,0,twitter
neveicee,@indihome,mention,0,twitter
akhri_8,@indihome,mention,0,twitter
akulanangkuat,@indihomecare,mention,0,twitter
indihome,@mylifeiisgreat,mention,0,twitter
steroicd,@ersonoire,mention,0,twitter
limboyuyu38344,@indihome,mention,0,twitter
indihome,@whhater,mention,0,twitter
penyeyeng,@indihome,mention,0,twitter
penyeyeng,@indihomecare,mention,0,twitter
erllangga22,@indihomecare,mention,0,twitter
erllangga22,@indihome,mention,0,twitter
fteguh22,@indihome,mention,0,twitter
happyunih,@indihome,mention,0,twitter
happyunih,@indihomecare,mention,0,twitter
indihome,@penyeyeng,mention,0,twitter
ekaafitria98,@indihome,mention,0,twitter
ryyrey,@indihome,mention,0,twitter
woonagiesz,@indihome,mention,0,twitter
woonagiesz,@indihomecare,mention,0,twitter
sadp1xels,@inaho_vt,mention,0,twitter
indihome,@agathaardhii,mention,0,twitter
ferrahmibobby1,@indihome,mention,0,twitter
just_ask_oyabun,@indihome,mention,0,twitter
amie_green,@indihomecare,mention,0,twitter
indihome,@aann11seeuu,mention,0,twitter
