source,target,relationship,followers,platform,sentiment,content,time,layanan
kireifeline,@forabisheka,mention,576,twitter,neutral,@Indibiz_ID Puzzle A 🧩  #IndibizID   Ikutan yuk  @Dfmwtii  @ElmaElmachan24  @forabisheka,24/12/2025 12.55.07,IndiBiz
rizarin_anugrah,@Indibiz_ID,mention,112,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID  @rizkyarum92  @nugraharizkia28  @Aishwabaha2022   . . . 🌻 Ada Kucing Sandar Di Tiang 🌻 Semoga Aku Yang Menang,24/12/2025 12.18.55,IndiBiz
rizarin_anugrah,@rizkyarum92,mention,112,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID  @rizkyarum92  @nugraharizkia28  @Aishwabaha2022   . . . 🌻 Ada Kucing Sandar Di Tiang 🌻 Semoga Aku Yang Menang,24/12/2025 12.18.55,IndiBiz
rizarin_anugrah,@nugraharizkia28,mention,112,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID  @rizkyarum92  @nugraharizkia28  @Aishwabaha2022   . . . 🌻 Ada Kucing Sandar Di Tiang 🌻 Semoga Aku Yang Menang,24/12/2025 12.18.55,IndiBiz
rizarin_anugrah,@Aishwabaha2022,mention,112,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID  @rizkyarum92  @nugraharizkia28  @Aishwabaha2022   . . . 🌻 Ada Kucing Sandar Di Tiang 🌻 Semoga Aku Yang Menang,24/12/2025 12.18.55,IndiBiz
Murdhany88,@Indibiz_ID,mention,207,twitter,neutral,@Indibiz_ID Puzzle A  #IndibizID @Andayany82 @bachrainy98 @FannyAfrizal86,24/12/2025 11.50.57,IndiBiz
Murdhany88,@Andayany82,mention,207,twitter,neutral,@Indibiz_ID Puzzle A  #IndibizID @Andayany82 @bachrainy98 @FannyAfrizal86,24/12/2025 11.50.57,IndiBiz
Murdhany88,@bachrainy98,mention,207,twitter,neutral,@Indibiz_ID Puzzle A  #IndibizID @Andayany82 @bachrainy98 @FannyAfrizal86,24/12/2025 11.50.57,IndiBiz
Murdhany88,@FannyAfrizal86,mention,207,twitter,neutral,@Indibiz_ID Puzzle A  #IndibizID @Andayany82 @bachrainy98 @FannyAfrizal86,24/12/2025 11.50.57,IndiBiz
Kwon59943479,@Indibiz_ID,mention,141,twitter,neutral,@Indibiz_ID  bales dm ka,24/12/2025 11.06.22,IndiBiz
radianttt_armor,@Indibiz_ID,mention,80,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID @aldokhan77 @tytriyana_16 @renarenaw_55,24/12/2025 10.59.28,IndiBiz
radianttt_armor,@aldokhan77,mention,80,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID @aldokhan77 @tytriyana_16 @renarenaw_55,24/12/2025 10.59.28,IndiBiz
radianttt_armor,@tytriyana_16,mention,80,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID @aldokhan77 @tytriyana_16 @renarenaw_55,24/12/2025 10.59.28,IndiBiz
radianttt_armor,@renarenaw_55,mention,80,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID @aldokhan77 @tytriyana_16 @renarenaw_55,24/12/2025 10.59.28,IndiBiz
Lee_NdraAA,@Indibiz_ID,mention,301,twitter,neutral,@Indibiz_ID Jawabannya : Puzzle A  #IndibizID  Ikutan juga!  @abdultaslim_777 @adevavade @ai_firzha,24/12/2025 10.47.32,IndiBiz
Lee_NdraAA,@abdultaslim_777,mention,301,twitter,neutral,@Indibiz_ID Jawabannya : Puzzle A  #IndibizID  Ikutan juga!  @abdultaslim_777 @adevavade @ai_firzha,24/12/2025 10.47.32,IndiBiz
Lee_NdraAA,@adevavade,mention,301,twitter,neutral,@Indibiz_ID Jawabannya : Puzzle A  #IndibizID  Ikutan juga!  @abdultaslim_777 @adevavade @ai_firzha,24/12/2025 10.47.32,IndiBiz
Lee_NdraAA,@ai_firzha,mention,301,twitter,neutral,@Indibiz_ID Jawabannya : Puzzle A  #IndibizID  Ikutan juga!  @abdultaslim_777 @adevavade @ai_firzha,24/12/2025 10.47.32,IndiBiz
badawiwoho,@Indibiz_ID,mention,109,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID  @yumchamini @alia_syt @Maura_arica,24/12/2025 10.39.14,IndiBiz
badawiwoho,@yumchamini,mention,109,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID  @yumchamini @alia_syt @Maura_arica,24/12/2025 10.39.14,IndiBiz
badawiwoho,@alia_syt,mention,109,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID  @yumchamini @alia_syt @Maura_arica,24/12/2025 10.39.14,IndiBiz
badawiwoho,@Maura_arica,mention,109,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID  @yumchamini @alia_syt @Maura_arica,24/12/2025 10.39.14,IndiBiz
ditqt_,@Indibiz_ID,mention,113,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID @akun_wangi01 @Mamahathazfm @LilikSusiati_6,24/12/2025 10.12.49,IndiBiz
ditqt_,@akun_wangi01,mention,113,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID @akun_wangi01 @Mamahathazfm @LilikSusiati_6,24/12/2025 10.12.49,IndiBiz
ditqt_,@Mamahathazfm,mention,113,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID @akun_wangi01 @Mamahathazfm @LilikSusiati_6,24/12/2025 10.12.49,IndiBiz
ditqt_,@LilikSusiati_6,mention,113,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID @akun_wangi01 @Mamahathazfm @LilikSusiati_6,24/12/2025 10.12.49,IndiBiz
wikamandaa,@Indibiz_ID,mention,623,twitter,negative,@Indibiz_ID Puzzle A ✓  #IndibizID  Yuk follow dan ikutan kuis nya ✨  @alfanando01 @ameliawy26 @anoviapebriia,24/12/2025 09.19.08,IndiBiz
wikamandaa,@alfanando01,mention,623,twitter,negative,@Indibiz_ID Puzzle A ✓  #IndibizID  Yuk follow dan ikutan kuis nya ✨  @alfanando01 @ameliawy26 @anoviapebriia,24/12/2025 09.19.08,IndiBiz
wikamandaa,@ameliawy26,mention,623,twitter,negative,@Indibiz_ID Puzzle A ✓  #IndibizID  Yuk follow dan ikutan kuis nya ✨  @alfanando01 @ameliawy26 @anoviapebriia,24/12/2025 09.19.08,IndiBiz
wikamandaa,@anoviapebriia,mention,623,twitter,negative,@Indibiz_ID Puzzle A ✓  #IndibizID  Yuk follow dan ikutan kuis nya ✨  @alfanando01 @ameliawy26 @anoviapebriia,24/12/2025 09.19.08,IndiBiz
AryaBudiyana,@Indibiz_ID,mention,197,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID   Kepasar membeli klepon  Mau dimakan habis renang Kalo kamu pengen beli aipon  Jawab kuisnya yakin menang  @yadhootx @pengenwinwoy @Fayzha_Azzalea,24/12/2025 12.05.41,IndiBiz
AryaBudiyana,@yadhootx,mention,197,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID   Kepasar membeli klepon  Mau dimakan habis renang Kalo kamu pengen beli aipon  Jawab kuisnya yakin menang  @yadhootx @pengenwinwoy @Fayzha_Azzalea,24/12/2025 12.05.41,IndiBiz
AryaBudiyana,@pengenwinwoy,mention,197,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID   Kepasar membeli klepon  Mau dimakan habis renang Kalo kamu pengen beli aipon  Jawab kuisnya yakin menang  @yadhootx @pengenwinwoy @Fayzha_Azzalea,24/12/2025 12.05.41,IndiBiz
AryaBudiyana,@Fayzha_Azzalea,mention,197,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID   Kepasar membeli klepon  Mau dimakan habis renang Kalo kamu pengen beli aipon  Jawab kuisnya yakin menang  @yadhootx @pengenwinwoy @Fayzha_Azzalea,24/12/2025 12.05.41,IndiBiz
dkss012,@Indibiz_ID,mention,828,twitter,neutral,@Indibiz_ID Jawaban nya adalah Puzzle A  #IndibizID   @Hamiah_rahman31 @tytriyana_16 @WatiTrisnawat14,24/12/2025 09.10.52,IndiBiz
dkss012,@Hamiah_rahman31,mention,828,twitter,neutral,@Indibiz_ID Jawaban nya adalah Puzzle A  #IndibizID   @Hamiah_rahman31 @tytriyana_16 @WatiTrisnawat14,24/12/2025 09.10.52,IndiBiz
dkss012,@tytriyana_16,mention,828,twitter,neutral,@Indibiz_ID Jawaban nya adalah Puzzle A  #IndibizID   @Hamiah_rahman31 @tytriyana_16 @WatiTrisnawat14,24/12/2025 09.10.52,IndiBiz
dkss012,@WatiTrisnawat14,mention,828,twitter,neutral,@Indibiz_ID Jawaban nya adalah Puzzle A  #IndibizID   @Hamiah_rahman31 @tytriyana_16 @WatiTrisnawat14,24/12/2025 09.10.52,IndiBiz
dwiatjeh,@Indibiz_ID,mention,1056,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID  @mbidebby @hayuniayuu @lanapus,24/12/2025 08.28.19,IndiBiz
dwiatjeh,@mbidebby,mention,1056,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID  @mbidebby @hayuniayuu @lanapus,24/12/2025 08.28.19,IndiBiz
dwiatjeh,@hayuniayuu,mention,1056,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID  @mbidebby @hayuniayuu @lanapus,24/12/2025 08.28.19,IndiBiz
dwiatjeh,@lanapus,mention,1056,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID  @mbidebby @hayuniayuu @lanapus,24/12/2025 08.28.19,IndiBiz
die_adhie,@Indibiz_ID,mention,44,twitter,neutral,@Indibiz_ID Puzzle A ☑️ #IndibizID  @gie_de_freak @sajaliAhmed @_Kun91,24/12/2025 08.21.51,IndiBiz
die_adhie,@gie_de_freak,mention,44,twitter,neutral,@Indibiz_ID Puzzle A ☑️ #IndibizID  @gie_de_freak @sajaliAhmed @_Kun91,24/12/2025 08.21.51,IndiBiz
die_adhie,@sajaliAhmed,mention,44,twitter,neutral,@Indibiz_ID Puzzle A ☑️ #IndibizID  @gie_de_freak @sajaliAhmed @_Kun91,24/12/2025 08.21.51,IndiBiz
die_adhie,@_Kun91,mention,44,twitter,neutral,@Indibiz_ID Puzzle A ☑️ #IndibizID  @gie_de_freak @sajaliAhmed @_Kun91,24/12/2025 08.21.51,IndiBiz
Kwon59943479,@Indibiz_ID,mention,141,twitter,neutral,@Indibiz_ID cek dm ya min,24/12/2025 08.08.34,IndiBiz
cicimarethaw,@Indibiz_ID,mention,3085,twitter,neutral,@Indibiz_ID Jawabannya : PuzzLe A #IndibizID @put_anand @Riri_Priyatna  @intan_khalif,24/12/2025 07.43.57,IndiBiz
cicimarethaw,@put_anand,mention,3085,twitter,neutral,@Indibiz_ID Jawabannya : PuzzLe A #IndibizID @put_anand @Riri_Priyatna  @intan_khalif,24/12/2025 07.43.57,IndiBiz
cicimarethaw,@Riri_Priyatna,mention,3085,twitter,neutral,@Indibiz_ID Jawabannya : PuzzLe A #IndibizID @put_anand @Riri_Priyatna  @intan_khalif,24/12/2025 07.43.57,IndiBiz
cicimarethaw,@intan_khalif,mention,3085,twitter,neutral,@Indibiz_ID Jawabannya : PuzzLe A #IndibizID @put_anand @Riri_Priyatna  @intan_khalif,24/12/2025 07.43.57,IndiBiz
cicimarethaw,@Indibiz_ID,mention,3085,twitter,neutral,@Indibiz_ID Jawabannya : PuzzLe A #IndibizID @NitaAnetta  @Widya_0996 @Riri_Priyatna,24/12/2025 07.43.21,IndiBiz
cicimarethaw,@NitaAnetta,mention,3085,twitter,neutral,@Indibiz_ID Jawabannya : PuzzLe A #IndibizID @NitaAnetta  @Widya_0996 @Riri_Priyatna,24/12/2025 07.43.21,IndiBiz
cicimarethaw,@Widya_0996,mention,3085,twitter,neutral,@Indibiz_ID Jawabannya : PuzzLe A #IndibizID @NitaAnetta  @Widya_0996 @Riri_Priyatna,24/12/2025 07.43.21,IndiBiz
cicimarethaw,@Riri_Priyatna,mention,3085,twitter,neutral,@Indibiz_ID Jawabannya : PuzzLe A #IndibizID @NitaAnetta  @Widya_0996 @Riri_Priyatna,24/12/2025 07.43.21,IndiBiz
hryt_riaa,@Indibiz_ID,mention,850,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID   Ikutan yuk @dindshr  @Pujilestar94  @Sairan355629,24/12/2025 07.39.38,IndiBiz
hryt_riaa,@dindshr,mention,850,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID   Ikutan yuk @dindshr  @Pujilestar94  @Sairan355629,24/12/2025 07.39.38,IndiBiz
hryt_riaa,@Pujilestar94,mention,850,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID   Ikutan yuk @dindshr  @Pujilestar94  @Sairan355629,24/12/2025 07.39.38,IndiBiz
hryt_riaa,@Sairan355629,mention,850,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID   Ikutan yuk @dindshr  @Pujilestar94  @Sairan355629,24/12/2025 07.39.38,IndiBiz
snuggliss,@Indibiz_ID,mention,1408,twitter,neutral,@Indibiz_ID puzzle A #IndibizID @florian_wit @unprettyh0e @xyorobun,24/12/2025 07.36.54,IndiBiz
snuggliss,@florian_wit,mention,1408,twitter,neutral,@Indibiz_ID puzzle A #IndibizID @florian_wit @unprettyh0e @xyorobun,24/12/2025 07.36.54,IndiBiz
snuggliss,@unprettyh0e,mention,1408,twitter,neutral,@Indibiz_ID puzzle A #IndibizID @florian_wit @unprettyh0e @xyorobun,24/12/2025 07.36.54,IndiBiz
snuggliss,@xyorobun,mention,1408,twitter,neutral,@Indibiz_ID puzzle A #IndibizID @florian_wit @unprettyh0e @xyorobun,24/12/2025 07.36.54,IndiBiz
dewmustika82,@devanamzah,mention,45,twitter,neutral,@devanamzah @Indibiz_ID @sebatianchan @andayani_lolita @baimchan9 Belum diterima ka hadiah kmrin ya? @Indibiz_ID,24/12/2025 08.43.49,IndiBiz
dewmustika82,@Indibiz_ID,mention,45,twitter,neutral,@devanamzah @Indibiz_ID @sebatianchan @andayani_lolita @baimchan9 Belum diterima ka hadiah kmrin ya? @Indibiz_ID,24/12/2025 08.43.49,IndiBiz
dewmustika82,@sebatianchan,mention,45,twitter,neutral,@devanamzah @Indibiz_ID @sebatianchan @andayani_lolita @baimchan9 Belum diterima ka hadiah kmrin ya? @Indibiz_ID,24/12/2025 08.43.49,IndiBiz
dewmustika82,@andayani_lolita,mention,45,twitter,neutral,@devanamzah @Indibiz_ID @sebatianchan @andayani_lolita @baimchan9 Belum diterima ka hadiah kmrin ya? @Indibiz_ID,24/12/2025 08.43.49,IndiBiz
dewmustika82,@baimchan9,mention,45,twitter,neutral,@devanamzah @Indibiz_ID @sebatianchan @andayani_lolita @baimchan9 Belum diterima ka hadiah kmrin ya? @Indibiz_ID,24/12/2025 08.43.49,IndiBiz
dewmustika82,@Indibiz_ID,mention,45,twitter,neutral,@devanamzah @Indibiz_ID @sebatianchan @andayani_lolita @baimchan9 Belum diterima ka hadiah kmrin ya? @Indibiz_ID,24/12/2025 08.43.49,IndiBiz
sanjayaroni283,@Indibiz_ID,mention,342,twitter,neutral,@Indibiz_ID Puzzle A  #IndibizID @RinRin82779740 @Nuraeni40359747 @akang_aif5,24/12/2025 07.36.33,IndiBiz
sanjayaroni283,@RinRin82779740,mention,342,twitter,neutral,@Indibiz_ID Puzzle A  #IndibizID @RinRin82779740 @Nuraeni40359747 @akang_aif5,24/12/2025 07.36.33,IndiBiz
sanjayaroni283,@Nuraeni40359747,mention,342,twitter,neutral,@Indibiz_ID Puzzle A  #IndibizID @RinRin82779740 @Nuraeni40359747 @akang_aif5,24/12/2025 07.36.33,IndiBiz
sanjayaroni283,@akang_aif5,mention,342,twitter,neutral,@Indibiz_ID Puzzle A  #IndibizID @RinRin82779740 @Nuraeni40359747 @akang_aif5,24/12/2025 07.36.33,IndiBiz
iDay4G,@Indibiz_ID,mention,493,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID @hermavvan @kangpep @Jsetya_,24/12/2025 07.14.42,IndiBiz
iDay4G,@hermavvan,mention,493,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID @hermavvan @kangpep @Jsetya_,24/12/2025 07.14.42,IndiBiz
iDay4G,@kangpep,mention,493,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID @hermavvan @kangpep @Jsetya_,24/12/2025 07.14.42,IndiBiz
iDay4G,@Jsetya_,mention,493,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID @hermavvan @kangpep @Jsetya_,24/12/2025 07.14.42,IndiBiz
SimamoraLa21,@Indibiz_ID,mention,14,twitter,neutral,@Indibiz_ID Puzzle A  #IndibizID @mandamuti86 @IdaPertiwi_3K @liarp99juta,24/12/2025 07.14.09,IndiBiz
SimamoraLa21,@mandamuti86,mention,14,twitter,neutral,@Indibiz_ID Puzzle A  #IndibizID @mandamuti86 @IdaPertiwi_3K @liarp99juta,24/12/2025 07.14.09,IndiBiz
SimamoraLa21,@IdaPertiwi_3K,mention,14,twitter,neutral,@Indibiz_ID Puzzle A  #IndibizID @mandamuti86 @IdaPertiwi_3K @liarp99juta,24/12/2025 07.14.09,IndiBiz
SimamoraLa21,@liarp99juta,mention,14,twitter,neutral,@Indibiz_ID Puzzle A  #IndibizID @mandamuti86 @IdaPertiwi_3K @liarp99juta,24/12/2025 07.14.09,IndiBiz
anto9990,@Indibiz_ID,mention,654,twitter,neutral,@Indibiz_ID @ARalianda23 @hastono_yeri @Abc72253165 amin...🙏min semoga aja 🙏🙏🙏,24/12/2025 07.12.23,IndiBiz
anto9990,@ARalianda23,mention,654,twitter,neutral,@Indibiz_ID @ARalianda23 @hastono_yeri @Abc72253165 amin...🙏min semoga aja 🙏🙏🙏,24/12/2025 07.12.23,IndiBiz
anto9990,@hastono_yeri,mention,654,twitter,neutral,@Indibiz_ID @ARalianda23 @hastono_yeri @Abc72253165 amin...🙏min semoga aja 🙏🙏🙏,24/12/2025 07.12.23,IndiBiz
anto9990,@Abc72253165,mention,654,twitter,neutral,@Indibiz_ID @ARalianda23 @hastono_yeri @Abc72253165 amin...🙏min semoga aja 🙏🙏🙏,24/12/2025 07.12.23,IndiBiz
melvvin_b,@Indibiz_ID,mention,111,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID @wiindaa_1613 @yulydasing @YuyunQueen,24/12/2025 07.01.33,IndiBiz
melvvin_b,@wiindaa_1613,mention,111,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID @wiindaa_1613 @yulydasing @YuyunQueen,24/12/2025 07.01.33,IndiBiz
melvvin_b,@yulydasing,mention,111,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID @wiindaa_1613 @yulydasing @YuyunQueen,24/12/2025 07.01.33,IndiBiz
melvvin_b,@YuyunQueen,mention,111,twitter,neutral,@Indibiz_ID Puzzle A #IndibizID @wiindaa_1613 @yulydasing @YuyunQueen,24/12/2025 07.01.33,IndiBiz
Ipitfitriani81,@Indibiz_ID,mention,198,twitter,neutral,@Indibiz_ID Puzzle : A   @cipudelsta  @ElsaYulina @kidelsta10  #IndibizID,24/12/2025 07.22.04,IndiBiz
Ipitfitriani81,@cipudelsta,mention,198,twitter,neutral,@Indibiz_ID Puzzle : A   @cipudelsta  @ElsaYulina @kidelsta10  #IndibizID,24/12/2025 07.22.04,IndiBiz
Ipitfitriani81,@ElsaYulina,mention,198,twitter,neutral,@Indibiz_ID Puzzle : A   @cipudelsta  @ElsaYulina @kidelsta10  #IndibizID,24/12/2025 07.22.04,IndiBiz
Ipitfitriani81,@kidelsta10,mention,198,twitter,neutral,@Indibiz_ID Puzzle : A   @cipudelsta  @ElsaYulina @kidelsta10  #IndibizID,24/12/2025 07.22.04,IndiBiz
Nursollikhatin,@Indibiz_ID,mention,248,twitter,neutral,@Indibiz_ID Puzzle : A   @TasyaAuliaF  @meisyameliaaa  @uciiirimadhani  #IndibizID,24/12/2025 07.00.18,IndiBiz
Nursollikhatin,@TasyaAuliaF,mention,248,twitter,neutral,@Indibiz_ID Puzzle : A   @TasyaAuliaF  @meisyameliaaa  @uciiirimadhani  #IndibizID,24/12/2025 07.00.18,IndiBiz
Nursollikhatin,@meisyameliaaa,mention,248,twitter,neutral,@Indibiz_ID Puzzle : A   @TasyaAuliaF  @meisyameliaaa  @uciiirimadhani  #IndibizID,24/12/2025 07.00.18,IndiBiz
Nursollikhatin,@uciiirimadhani,mention,248,twitter,neutral,@Indibiz_ID Puzzle : A   @TasyaAuliaF  @meisyameliaaa  @uciiirimadhani  #IndibizID,24/12/2025 07.00.18,IndiBiz
SitihSarah99,@Indibiz_ID,mention,214,twitter,neutral,@Indibiz_ID Puzzle : A   #IndibizID  @fauziahf19 @Sucisaffitri   @Ayusnr2,24/12/2025 06.56.21,IndiBiz
SitihSarah99,@fauziahf19,mention,214,twitter,neutral,@Indibiz_ID Puzzle : A   #IndibizID  @fauziahf19 @Sucisaffitri   @Ayusnr2,24/12/2025 06.56.21,IndiBiz
SitihSarah99,@Sucisaffitri,mention,214,twitter,neutral,@Indibiz_ID Puzzle : A   #IndibizID  @fauziahf19 @Sucisaffitri   @Ayusnr2,24/12/2025 06.56.21,IndiBiz
SitihSarah99,@Ayusnr2,mention,214,twitter,neutral,@Indibiz_ID Puzzle : A   #IndibizID  @fauziahf19 @Sucisaffitri   @Ayusnr2,24/12/2025 06.56.21,IndiBiz
GoenRoos,@Indibiz_ID,mention,843,twitter,neutral,@Indibiz_ID Jawabannya adalah : Puzzle : A.  Yuk ikutan #IndibizID : @hryt_riaa  @AryaBudiyana  @GilPra21,24/12/2025 06.37.16,IndiBiz
GoenRoos,@hryt_riaa,mention,843,twitter,neutral,@Indibiz_ID Jawabannya adalah : Puzzle : A.  Yuk ikutan #IndibizID : @hryt_riaa  @AryaBudiyana  @GilPra21,24/12/2025 06.37.16,IndiBiz
GoenRoos,@AryaBudiyana,mention,843,twitter,neutral,@Indibiz_ID Jawabannya adalah : Puzzle : A.  Yuk ikutan #IndibizID : @hryt_riaa  @AryaBudiyana  @GilPra21,24/12/2025 06.37.16,IndiBiz
GoenRoos,@GilPra21,mention,843,twitter,neutral,@Indibiz_ID Jawabannya adalah : Puzzle : A.  Yuk ikutan #IndibizID : @hryt_riaa  @AryaBudiyana  @GilPra21,24/12/2025 06.37.16,IndiBiz
rinsa99,@Indibiz_ID,mention,32,twitter,neutral,@Indibiz_ID Ikutan menjawab min. Jawabannya Puzzle A #IndibizID   Yuk ikutan  @mimiSalami58  @MissWulans  @ouwlivia,24/12/2025 06.25.10,IndiBiz
rinsa99,@mimiSalami58,mention,32,twitter,neutral,@Indibiz_ID Ikutan menjawab min. Jawabannya Puzzle A #IndibizID   Yuk ikutan  @mimiSalami58  @MissWulans  @ouwlivia,24/12/2025 06.25.10,IndiBiz
rinsa99,@MissWulans,mention,32,twitter,neutral,@Indibiz_ID Ikutan menjawab min. Jawabannya Puzzle A #IndibizID   Yuk ikutan  @mimiSalami58  @MissWulans  @ouwlivia,24/12/2025 06.25.10,IndiBiz
rinsa99,@ouwlivia,mention,32,twitter,neutral,@Indibiz_ID Ikutan menjawab min. Jawabannya Puzzle A #IndibizID   Yuk ikutan  @mimiSalami58  @MissWulans  @ouwlivia,24/12/2025 06.25.10,IndiBiz
devanamzah,@Indibiz_ID,mention,70,twitter,neutral,@Indibiz_ID @sebatianchan @andayani_lolita @baimchan9 @dewmustika82 Min hadiah terdahulu belum diterima ni😁lama jugaa,24/12/2025 06.04.11,IndiBiz
devanamzah,@sebatianchan,mention,70,twitter,neutral,@Indibiz_ID @sebatianchan @andayani_lolita @baimchan9 @dewmustika82 Min hadiah terdahulu belum diterima ni😁lama jugaa,24/12/2025 06.04.11,IndiBiz
devanamzah,@andayani_lolita,mention,70,twitter,neutral,@Indibiz_ID @sebatianchan @andayani_lolita @baimchan9 @dewmustika82 Min hadiah terdahulu belum diterima ni😁lama jugaa,24/12/2025 06.04.11,IndiBiz
devanamzah,@baimchan9,mention,70,twitter,neutral,@Indibiz_ID @sebatianchan @andayani_lolita @baimchan9 @dewmustika82 Min hadiah terdahulu belum diterima ni😁lama jugaa,24/12/2025 06.04.11,IndiBiz
devanamzah,@dewmustika82,mention,70,twitter,neutral,@Indibiz_ID @sebatianchan @andayani_lolita @baimchan9 @dewmustika82 Min hadiah terdahulu belum diterima ni😁lama jugaa,24/12/2025 06.04.11,IndiBiz
Ani_Winnerr,@Indibiz_ID,mention,678,twitter,neutral,@Indibiz_ID Jawaban: Puzzle A #IndibizID   Ayo sobat ikutan juga: @Shiiippuden  @YuniArifah679  @Aishwabaha2022,24/12/2025 05.59.30,IndiBiz
Ani_Winnerr,@Shiiippuden,mention,678,twitter,neutral,@Indibiz_ID Jawaban: Puzzle A #IndibizID   Ayo sobat ikutan juga: @Shiiippuden  @YuniArifah679  @Aishwabaha2022,24/12/2025 05.59.30,IndiBiz
Ani_Winnerr,@YuniArifah679,mention,678,twitter,neutral,@Indibiz_ID Jawaban: Puzzle A #IndibizID   Ayo sobat ikutan juga: @Shiiippuden  @YuniArifah679  @Aishwabaha2022,24/12/2025 05.59.30,IndiBiz
Ani_Winnerr,@Aishwabaha2022,mention,678,twitter,neutral,@Indibiz_ID Jawaban: Puzzle A #IndibizID   Ayo sobat ikutan juga: @Shiiippuden  @YuniArifah679  @Aishwabaha2022,24/12/2025 05.59.30,IndiBiz
floriwit,@Indibiz_ID,mention,258,twitter,positive,@Indibiz_ID @DiantoRidho @iam_mia0208 @Ikhsann_Sryaa Amiin makasih,24/12/2025 05.38.39,IndiBiz
floriwit,@DiantoRidho,mention,258,twitter,positive,@Indibiz_ID @DiantoRidho @iam_mia0208 @Ikhsann_Sryaa Amiin makasih,24/12/2025 05.38.39,IndiBiz
floriwit,@iam_mia0208,mention,258,twitter,positive,@Indibiz_ID @DiantoRidho @iam_mia0208 @Ikhsann_Sryaa Amiin makasih,24/12/2025 05.38.39,IndiBiz
floriwit,@Ikhsann_Sryaa,mention,258,twitter,positive,@Indibiz_ID @DiantoRidho @iam_mia0208 @Ikhsann_Sryaa Amiin makasih,24/12/2025 05.38.39,IndiBiz
ddiigr,@Indibiz_ID,mention,362,twitter,neutral,@Indibiz_ID A #IndibizID @AnastiarM @maoelanahidajat @tgylvanmenir,24/12/2025 18.08.16,IndiBiz
ddiigr,@AnastiarM,mention,362,twitter,neutral,@Indibiz_ID A #IndibizID @AnastiarM @maoelanahidajat @tgylvanmenir,24/12/2025 18.08.16,IndiBiz
ddiigr,@maoelanahidajat,mention,362,twitter,neutral,@Indibiz_ID A #IndibizID @AnastiarM @maoelanahidajat @tgylvanmenir,24/12/2025 18.08.16,IndiBiz
ddiigr,@tgylvanmenir,mention,362,twitter,neutral,@Indibiz_ID A #IndibizID @AnastiarM @maoelanahidajat @tgylvanmenir,24/12/2025 18.08.16,IndiBiz
woodymolky48,@Indibiz_ID,mention,195,twitter,neutral,@Indibiz_ID Jawabannya: Puzzle A ✔️  Ikutan Yukk 🙏 😊  @Srie809 @masfajar115 @kalulutmeratus  Sukses terus min 😊 @Indibiz_ID  #IndibizID,24/12/2025 06.58.58,IndiBiz
woodymolky48,@Srie809,mention,195,twitter,neutral,@Indibiz_ID Jawabannya: Puzzle A ✔️  Ikutan Yukk 🙏 😊  @Srie809 @masfajar115 @kalulutmeratus  Sukses terus min 😊 @Indibiz_ID  #IndibizID,24/12/2025 06.58.58,IndiBiz
woodymolky48,@masfajar115,mention,195,twitter,neutral,@Indibiz_ID Jawabannya: Puzzle A ✔️  Ikutan Yukk 🙏 😊  @Srie809 @masfajar115 @kalulutmeratus  Sukses terus min 😊 @Indibiz_ID  #IndibizID,24/12/2025 06.58.58,IndiBiz
woodymolky48,@kalulutmeratus,mention,195,twitter,neutral,@Indibiz_ID Jawabannya: Puzzle A ✔️  Ikutan Yukk 🙏 😊  @Srie809 @masfajar115 @kalulutmeratus  Sukses terus min 😊 @Indibiz_ID  #IndibizID,24/12/2025 06.58.58,IndiBiz
